1.665857350388141487e-04 1.638378925226944131e-05 5.525450269328375819e-05 7.592942133855300690e-05 2.165208744893052631e-04 3.225383424709664425e-04 1.961462469672187181e-04 4.020770126575342121e-03 6.858862735447845277e-03 3.795813664521073029e-03 3.869064055697696639e-03 1.998228208345893386e-03 4.653795923823597080e-01 4.179340432883215523e-02 1.631549289226545962e-01 6.794626752967278249e-02 6.781888766912880229e-01 5.311002359134986417e-01 2.905577260313544925e-03 9.124723132040991891e-02
1.039865703421755501e-04 3.896306295430375139e-04 3.888531656402346339e-06 3.331979640874621813e-04 1.542104561287322806e-04 9.463240782635372675e-04 1.644741059645856091e-03 2.367838076645633998e-03 1.923192145733673393e-03 6.833642809480303115e-03 7.799297477021907565e-02 4.581759316962872447e-02 2.261260294862528220e-01 6.243820374158451370e-02 5.285818586873383129e-01 1.225003489000236340e-02 2.176588333980657153e-02 3.564432478051264841e-01 6.048910376458206395e-01 4.046713193510944606e-01
3.378558845401025915e-04 7.857648943431670089e-04 1.812439404085918913e-03 1.734780202703910517e-03 1.309412473146253329e-03 1.570883900919585810e-03 1.169529082170046690e-02 4.423084522862356927e-02 4.402817867181699901e-02 8.373457694285968422e-02 3.733473220367471979e-01 1.276888397907168515e-01 2.833028729799192402e-01 4.092223490533521413e-01 1.867088135692253348e-02 5.501826325658907280e-01 5.135747479563502332e-02 4.617150405657537426e-01 2.508984352274576390e-01 6.092329791481545381e-02
3.038855431974012964e-06 9.552933504824382582e-08 2.377666293119646509e-06 3.915813811059577833e-07 6.380532344125924741e-06 8.779827050255719105e-06 1.675027409997609370e-04 3.349251960386261540e-03 3.247185716431912148e-04 1.041573907119818562e-03 1.687701430202852943e-03 1.303534366124336433e-03 2.275973411062742150e-03 6.879554846806716917e-01 1.172905683364770246e-01 9.206982378615923002e-02 2.500029909589482346e-02 9.254547270914494084e-02 6.419443686548904626e-01 2.884075340789684638e-01
9.932895104176428744e-06 1.601719134139350903e-07 8.008267930606292179e-06 1.551211198090847327e-05 6.972337946774564727e-05 8.117345655067399236e-05 1.289096298200327704e-03 1.372736539694374746e-03 1.214556909900593149e-04 8.069173991190692688e-03 8.070519752205111697e-02 9.699738529834893430e-02 3.611074744696388117e-01 3.029511208200532657e-01 8.671195055687180853e-02 7.399840635023501034e-02 6.330060168020634759e-01 3.639318966443852443e-02 1.096038355353574217e-01 5.786213748451393135e-01
6.448799314946275392e-06 1.251747378235755292e-05 6.592815952898234627e-04 7.439740036504534229e-04 3.527166630060576610e-03 2.099676151516205805e-03 5.586380967603633667e-03 8.604520744872268950e-03 1.039410406243051338e-02 1.258213680810416242e-02 9.569259728829760531e-03 1.350089351780338863e-02 2.100836248366469428e-02 8.075014396006639783e-02 1.405779321835508855e-01 5.721756973985943073e-01 5.839432021837026587e-01 4.358761310703987424e-01 1.726200810299059404e-02 3.375677140414913291e-01
6.110822405354543463e-03 4.920576066520667520e-04 6.790459114202404035e-03 5.468317390477526498e-03 1.400447206241790766e-03 5.961332518195899995e-03 1.062709327261893806e-03 4.929172757072314975e-02 6.806939083404284219e-02 1.890666142678624692e-02 4.221911611346432780e-01 2.143434571179381465e-01 4.441200285459474539e-01 1.097595033719971427e-02 4.091328112321483412e-01 7.544935041994756120e-02 3.372631727723514050e-01 4.985871686473319353e-01 1.725717476166790942e-01 7.534420328063194672e-02
1.511478720198942971e-02 1.051717217454245512e-02 1.847537308718715660e-02 3.089535843592106784e-02 3.333333022251481342e-02 6.235647631593201068e-02 7.959989240857915857e-03 3.133310361869872523e-02 4.778401938541673895e-03 1.985826933289659701e-02 2.680948973369998156e-03 9.549631510848313742e-02 1.351397855054216890e-01 4.542079812550953860e-02 1.192567237676787212e-01 3.117539211200160976e-01 3.774813814523446109e-01 3.987095877922769427e-01 4.973187298068767470e-01 5.497732754544898404e-01
2.441265607632271076e-03 1.367816208984378194e-03 1.552498940535884664e-03 3.900490428856304148e-03 1.260923484065728899e-02 2.018934538617932900e-02 4.194427442661399080e-02 5.590803189437494429e-03 3.121801333198817932e-02 3.051093509833179285e-01 7.344870502797906479e-03 1.619706285931458156e-01 1.391681281318802865e-01 3.835375287704766156e-02 6.763363217129511606e-02 4.016299435440614518e-01 1.552728531973015247e-01 2.942391334401584513e-01 7.596615076788981735e-01 5.264048456485569127e-02
1.266924907116293703e-04 9.007780356225827313e-06 3.217124982220813301e-06 7.564327913880716900e-05 2.187168587836240725e-05 1.725010642800514497e-04 6.767790459078728248e-03 8.206471380468696383e-03 1.929711196828014924e-02 2.167855352681763714e-01 1.579799472113786185e-01 3.454441888984382571e-03 2.435159155561830990e-01 4.355119888454447863e-01 1.041425885812157642e-01 9.624240046311319241e-02 3.739157102090569403e-03 3.185660221255535163e-01 3.293799470211469099e-02 7.455780843175339179e-01
