1.531173218033128050e-03 2.411374923204319745e-02 8.924279065950989701e-03 3.266231411512333926e-02 1.676163565050248824e-03 4.960964556853146579e-02 3.152739096044446937e-02 4.201071326940367112e-02 9.832676883487219410e-03 4.494623305340338382e-01 8.498807537760870723e-01 1.758795585032460196e-01 1.941724166207780267e-01
1.333647216085031423e-02 7.005258699916344168e-04 7.374895038079970488e-02 2.609040422695727240e-04 1.622795140015526050e-02 1.270796167350729533e-01 4.601012009673223768e-01 1.192727148326514081e-01 1.710462483178421811e-01 6.083922600989863927e-01 1.198610562729286177e-01 1.088471714930700357e-01 5.713481077455770940e-01
1.010883767056466268e-03 5.504770175349750537e-04 5.782534912851918169e-04 1.969898570307746996e-02 2.061808764732595278e-01 1.400852743842467274e-01 2.160523353731250984e-01 3.730922199874741052e-01 4.546779220079280037e-01 9.613521314685503916e-02 4.092123115414136869e-01 4.087751947414728360e-01 4.484122754731891258e-01
1.338329809435433448e-01 2.630384948008159252e-01 1.197792609610632969e-01 1.718043316732666692e-01 1.321170621451916716e-01 2.208453304349315000e-02 3.334207135695412272e-01 2.770391096424537625e-01 5.259542717546433765e-01 1.248358101490869287e-01 4.762700010808963991e-01 5.541500817200760307e-05 3.796419445152531824e-01
1.363976219972808232e-03 1.817526532617695905e-03 6.051170457258678650e-03 1.282517409622483664e-03 1.430707266895621388e-01 3.156314783512846889e-01 4.407593875334719219e-02 4.886335868152960060e-01 2.687922868187603842e-01 7.033599335311693790e-02 2.844831885777559521e-01 6.934878269075800405e-01 1.030267354162451438e-02
9.452098745821817301e-06 1.514714828955182369e-05 9.091633049900965487e-06 2.963611270860875478e-05 6.387764775493346824e-04 7.634927941257127482e-02 3.263598405097995481e-01 9.795266830721580109e-02 1.061412535818509195e-01 5.211126088180655785e-02 4.035237587878146570e-01 7.054614209455012386e-01 4.511941022671525081e-01
8.474100865359735293e-03 1.473521011378466604e-02 2.719967350700854339e-02 1.730686136403102593e-01 9.350575070426100921e-02 1.737956846434112468e-01 2.154995605909165168e-01 5.919993178423126334e-01 2.964104258640971046e-01 4.719029761511340793e-01 4.714076886255371135e-01 1.909684280574683660e-02 5.051713909791204389e-03
3.419850818939237230e-02 3.642340180907843727e-02 3.405626852552393058e-02 1.223188830442840380e-01 2.228477897735957336e-02 3.046852294456989796e-01 1.386996991416513114e-01 5.009080762505887519e-01 3.143843722563830489e-01 4.085980423861445554e-01 3.457539538339945984e-01 2.734384153815799107e-02 4.814794652204377745e-01
1.717261257520351081e-01 1.054962511099918204e-01 1.132842434776798746e-01 1.172664941164655167e-01 3.581832445433916906e-02 1.501465905963554615e-01 1.133186457190254459e-01 1.024012888582914171e-01 7.204818946887149300e-01 1.025492530333571017e-01 5.946776341825338319e-01 4.380059054844352706e-02 2.171054145177604353e-02
4.023148941637534615e-02 2.120392838527892718e-02 3.710171536709247486e-01 1.842423299072793730e-01 4.338192720809579822e-02 1.403442796280109650e-01 2.560867353450787531e-01 5.771763841840542586e-01 4.063017183069642657e-01 2.015920801790004740e-02 4.867694653448105258e-01 5.179856597616089992e-02 3.043467634461217292e-02
