4.142920359776254472e-06 1.077084617551584070e-06 2.262409085738053391e-05 7.411093098660582090e-05 4.753370611324671908e-04 1.679193509241571811e-04 4.160177456221824164e-05 3.893278104982766962e-04 8.366764789972635759e-04 5.200224581018902731e-04 1.161953950028359902e-04 1.236352307708417017e-02 4.836344710254013024e-01 5.183143996528043196e-02 6.318350597607487185e-01 6.030942556992950898e-01 1.785279081628614664e-02
6.267628850572652156e-04 5.946798151696540847e-04 1.044698578461261467e-03 2.197157875434017959e-04 1.354543625930977992e-03 1.234559398720408343e-03 3.223811632665541521e-03 6.538001303916103103e-03 1.734079274809425739e-02 2.326004193575571116e-02 8.471714682871710547e-03 1.328353476619182350e-01 8.129569573405268645e-01 5.937101934603251918e-02 7.949563961669836587e-02 5.252651131121318651e-01 1.863758464146605953e-01
9.912260647318479195e-04 1.874916385993727341e-04 3.156983485073645130e-04 3.397923459129034013e-03 2.179625171409798820e-02 7.699825533677266860e-03 2.054936739985852023e-02 2.379606054484838945e-02 1.078625986985432689e-02 3.585536654023166458e-02 5.353310867508833011e-03 5.661563316569837578e-01 5.967257620089647802e-02 6.211098345737319643e-02 7.470077844804933198e-01 2.258137183445764473e-01 2.450913855292901344e-01
1.002197648791817389e-03 1.328353428552731929e-03 2.067206025127790291e-03 4.804671815049145521e-04 5.484070876590894233e-03 6.897242852264877377e-02 9.386797526035726980e-02 1.890441801746049755e-02 4.572718295480047712e-01 2.663487174919835221e-01 1.935034701688265468e-01 3.942732216965192382e-01 5.407564190517707425e-01 6.695258453987253111e-02 9.475839485012532704e-02 4.547379632843748798e-01 2.090044178572139297e-02
2.783357113482691115e-05 7.257809327854929675e-06 1.468518812440828408e-04 1.113586943536726357e-03 1.231352839598735382e-03 8.570215054820034747e-03 2.349309541326249397e-03 8.385876659236092545e-02 1.112925301609372641e-01 6.939695565093573215e-02 3.019228750216019219e-01 4.159644360833397725e-01 1.462049700390789519e-01 4.137360694342974154e-01 3.217396991682371366e-01 5.495448474540003403e-01 3.367948331785783345e-01
1.318893371452551787e-04 1.176233476005247885e-04 3.797681533978850520e-04 7.206962327584450585e-04 3.189573424840073512e-03 2.912780108812250673e-03 4.781620767402673189e-04 1.853419447828963396e-02 1.777048614445981764e-02 5.693896167117383500e-02 6.172763675804315842e-01 5.554715490993298310e-01 4.716182487040043725e-02 3.508215305885791224e-01 2.324485678524041143e-01 1.211070495005067832e-01 3.354117960380050278e-01
1.588728385567680972e-05 7.199820015023108277e-06 1.145342666160314966e-04 5.547232790605813053e-04 2.354355075880909878e-03 9.375513255324357609e-04 1.008491038310288269e-04 9.576537806796871916e-03 2.118841432177211159e-01 5.478223095244043606e-01 7.724287712570648834e-02 4.934350725695027529e-01 6.016033282427425688e-03 3.248390588663869205e-01 4.228170833548094421e-01 1.079064023658988791e-01 3.308746685446958269e-01
7.733669310662198856e-05 1.343126456122728171e-03 8.724923921102591866e-04 2.598799392021705948e-04 1.592011214182320914e-03 1.455639324044512902e-03 6.158446527141188051e-04 4.579217469517409336e-03 1.214549483796997960e-02 1.639580431568959593e-02 1.269027640418239102e-03 9.004482810887970423e-02 5.152969966279603575e-01 8.011208633319160111e-01 9.101689824396777539e-02 1.252134037605125150e-02 2.750978921991605874e-01
7.318259965375490620e-05 3.210532645697033484e-05 4.223687314532236794e-04 1.527332969417441726e-04 1.206704505182048387e-03 5.182907197609684657e-02 4.510708095188533523e-02 5.252476874202978430e-02 1.281833415877034997e-02 6.001885599522413517e-02 1.197367595573285183e-02 2.737824960501955562e-02 3.867240136186357313e-01 7.045990755150769447e-01 3.488929508467175644e-02 5.828914493194106150e-01 2.939469696347996736e-02
2.717647341165046332e-02 3.576985146896612122e-02 9.458342992049393813e-03 2.288069723229702729e-02 4.442111593198316138e-02 1.918510787490348146e-01 5.413293917354625867e-02 2.420160744226948213e-01 3.890195623267043989e-02 1.558372863801699981e-01 4.069770365899680331e-01 2.491561721078038305e-01 4.770427850252121904e-01 1.105465574757994868e-01 1.102437170276332756e-01 4.174075521827056434e-01 4.662680696839917593e-01
1.270616379852970197e-06 3.948647073194843685e-07 4.474380177681331572e-06 9.373910589321508640e-05 2.681286260469352314e-04 4.304351628503642240e-04 9.066603535773413113e-05 6.200203839789719803e-04 4.737440276650383038e-03 1.779046803278796834e-03 2.957118642064297028e-03 2.349654184315775329e-01 3.441438139403715790e-02 3.637271436838505900e-02 2.975044389128552735e-01 5.621378673970407469e-01 7.333082867996901788e-01
1.442334591620291579e-04 1.483722472774888501e-03 2.080752373238665617e-03 1.384148546117418624e-03 3.166140584020502979e-03 4.240046551365797664e-04 1.033720903720244380e-03 1.823568528849934742e-02 5.109368289014140085e-01 1.608359087877770655e-01 1.139382287797105625e-01 2.677819478677532783e-01 6.975784418900739248e-03 1.880125722549249312e-01 6.248972049341129376e-01 3.913575997976066478e-01 2.213127166047893779e-01
2.861398144623236803e-04 7.521113389311897234e-05 1.354977652417341553e-03 6.168338905506110838e-03 3.723587679298039077e-02 1.868153549766340682e-01 1.574183262007789186e-01 2.472961408498516866e-01 4.526161819262818353e-01 1.437377892807519542e-01 5.799371015486558950e-02 4.172486071413948339e-01 5.370400706417719494e-01 9.663919317102519224e-02 3.874115750244636058e-01 1.583492602305686670e-01 4.292564992349426345e-02
4.860287146931416280e-03 2.938222840788660799e-03 7.046592423691632953e-03 1.626758632808689847e-03 1.587734828202305368e-02 5.113498052932900773e-02 1.068193523256928124e-01 1.985714437783619307e-02 7.435669705761337178e-02 5.638315801847847419e-01 2.978489714237360086e-01 5.814211366678849746e-01 1.180897930645942728e-01 6.724628728383018339e-02 1.064820984727312125e-01 4.520747790365305940e-01 2.944595628777238461e-02
1.933825483736499335e-03 2.694600174191336822e-03 4.158706071017540667e-03 9.187948916803174862e-04 3.182285860292852209e-02 2.541500557126186166e-01 2.109801040926025384e-01 1.984770984427908502e-01 5.080088395008334201e-01 3.624463864230980104e-01 6.739726577896906767e-02 5.164555083957106385e-01 8.776213091325150983e-02 8.470362665145562964e-02 1.337269207441560692e-01 3.938931853163377683e-01 4.288913570440924111e-02
4.851187199883457736e-03 6.172935269969853167e-04 2.506084138219497916e-03 1.720855087212224896e-02 1.346091250475805459e-03 8.827478323725228629e-03 1.451954678860783131e-02 4.388071189303034692e-02 2.209588382632869108e-01 6.624625688825694358e-02 3.731496619172737783e-01 2.285366535996433482e-02 2.959192649128172814e-02 3.893180598923248747e-01 6.537321851065683864e-01 1.464669024067107028e-01 4.508000749954336750e-01
3.519267552503898937e-03 1.662637325029671376e-03 8.475995384806132762e-04 2.092738315418201777e-03 3.893976700495297132e-03 1.700892621035907451e-02 3.336830707146051789e-02 4.297140302544413121e-02 7.461828199647890444e-03 5.216789715628590562e-02 4.751477127327257688e-01 2.334116179285133930e-01 2.380762973815079425e-02 1.110888439501387936e-01 6.147937060881017435e-02 2.951028397086790656e-01 7.809730252849805821e-01
1.759097667196890869e-05 1.632207539046055995e-04 5.530302587681082144e-04 2.945162885002411499e-04 1.123815000491664448e-03 1.243321852461415399e-03 1.338210238382565474e-03 3.450005835536847087e-03 1.217635440457742919e-02 4.901012806196152621e-02 5.868974746828800604e-02 7.639667052780606538e-01 4.879675241182587220e-01 3.788197632546054794e-01 4.721120795224447581e-02 1.564817462974055773e-01 4.484480029416249708e-02
3.205088421845513416e-03 2.094722090379206106e-03 3.562647959860831132e-02 1.703558173246841334e-02 4.762437504758979673e-02 1.735030482982349576e-01 2.665508117013497547e-01 3.228657292261388201e-01 8.544507617817838352e-03 5.696681110712711188e-02 1.001028186542695930e-01 1.439090895203738903e-02 7.185328774714000444e-02 2.151510260710224609e-01 4.253876913106812707e-01 3.062300881571581312e-01 6.715895820567721053e-01
1.137504652242283913e-02 3.063845767486007843e-03 3.434289218944619037e-03 5.646842334114351644e-03 1.391131496202515153e-02 1.948583300312609762e-02 5.411264820037411244e-02 9.958770675821125226e-03 6.098282822042591644e-02 8.320136677075927467e-02 7.146591543671093616e-01 2.155913391124129191e-02 5.918758477562784332e-04 9.418256705177419086e-02 6.306766397788676759e-01 1.737362776363717692e-02 2.597065896557070874e-01
3.944863143793716467e-04 2.976938423963258317e-03 1.378333714421746924e-02 1.920315327145366048e-03 8.516847178851877235e-04 2.169130750020384704e-02 3.662262657607162630e-02 1.146249831657359178e-02 6.434510599196752167e-01 1.429124375165348182e-01 7.188561038799762271e-02 2.008280505971005436e-01 4.739997288506003770e-01 5.157918065040073552e-01 1.101418979277107163e-01 1.190572866803580321e-01 2.963083524626894047e-02
3.137590841545674723e-04 6.986243639833648357e-05 2.249854088057170901e-04 1.756133508322945585e-04 1.573443077814648712e-03 1.604477682973447575e-02 6.307190101227344581e-02 2.585797939798141210e-01 8.581229919027359709e-02 4.502250478654287735e-01 1.285702532819541222e-01 7.573402651448216116e-02 4.382023398803550074e-01 9.671806449308427422e-02 5.392048885356696131e-01 4.413451738564129756e-01 9.829996884824046544e-02
1.677154060846960601e-02 2.205929713142103579e-02 3.492749299027155668e-02 7.701051641511520544e-03 4.129086807951854593e-02 1.750593103769901016e-01 3.567882771269235698e-01 2.435281861628003086e-01 7.205040361871539734e-02 2.699972735783569000e-01 1.495864276740800913e-01 2.642636773172009068e-01 2.283623078397528997e-02 6.606313150705596104e-01 1.200758552766820059e-01 3.938155259976244271e-01 4.725495175099663631e-02
1.506801758036317848e-04 3.929096917434487515e-05 7.949992178784810000e-04 3.413345769853767353e-04 4.900186697333313847e-05 4.382158580259362841e-03 1.202725217771493521e-03 1.889640557111231176e-02 2.567085671500153252e-02 1.585703697516975888e-02 6.705268352587315239e-02 3.559583439406147770e-02 2.285848565944356009e-02 6.438018337439371797e-02 7.464301017370321700e-01 5.421185693282207785e-01 3.704459179748785247e-01
