1.828752518768310532e-14 1.730445838093639826e-14 8.249591990091555636e-15 3.127425630742574612e-11 1.730781252561032684e-10 2.198138041453651036e-08 2.568353804661911076e-05 5.570847567318577831e-03 5.411352321651611064e+00 4.837170861265226662e+00 5.742139516813709932e+00
1.169863502805752170e-05 2.530449267225242453e-05 7.882151063371278658e-05 2.106151779076257817e-10 1.116232284706866925e-08 8.481410428684657043e-08 1.024237339974805009e-06 4.514235217802756495e+00 1.116129460334542960e-02 3.859814250647730205e+00 2.199464011932658636e+01
6.034892374351613613e-11 3.566313846207118174e-12 1.864681421020655350e-11 9.386519774876096964e-06 1.143807593996336996e-02 3.074039005293425220e+00 1.077103140003530732e-02 3.751674878829577509e+00 1.996873384125215172e-04 8.803222282975286008e-07 1.179007662873448403e+01
1.382104374266056623e-05 3.063806131010655573e-07 4.276055617853275772e-05 2.988905435672113697e-02 2.787426422502904622e+00 1.522992295939595194e-05 1.011725176194867848e-02 3.028053733836745228e-04 3.891779065088540879e+00 6.361587204901167629e-06 2.394160969126422955e+00
2.446134786357850295e-09 2.385679262337982459e-10 7.849426268391670118e-10 2.727224384422482941e-06 2.669329229756841994e-09 3.380665265969964750e+00 4.166303731192829041e+00 6.756522550239068062e-05 3.299036702143080856e-04 1.726576602693678640e-06 1.659295597325494143e-02
2.169122255469358944e-10 1.306860527828822397e-11 5.662025517620297990e-10 4.379386196890258687e-07 3.751430521497361924e-06 3.010756034227749289e+00 3.712646701063942789e+00 6.020823918573839161e-05 2.939813925998545525e-04 1.614162559833841641e-06 1.779214989623309862e+01
5.813342426048670775e-14 3.500364447190985905e-12 3.522123429869290258e-13 6.930959395890222233e-09 1.438672108252547666e-06 2.183280259944052511e-03 3.720653449594845341e+00 3.528504879944495354e+00 9.027136001821356817e-05 2.992098559446509194e-04 2.180349280939116241e+01
1.845209208457124917e-07 3.991241951064517792e-07 9.886300883308716436e-07 1.316270711799655914e-12 2.607753318951831940e-04 4.916719034301157098e-08 2.129763370839431279e-07 5.279648444872837132e+00 1.197862939152439035e-02 3.947970855807914958e+00 9.888286995354883757e+00
2.528702863844747558e-11 1.141840851791370790e-09 1.387831772621453280e-07 1.536409672009554286e-09 2.466985002056074083e-09 2.315952117349291174e-06 6.942876444097525850e-04 9.251651302661374868e-12 7.135537056616005458e+00 3.953164169909360481e+00 1.998205848863232603e-04
8.211522404041768762e-13 5.427843519803379987e-14 7.441841326518814355e-13 2.465506189609989184e-10 8.332001683044897078e+00 4.271439410925214567e-04 2.791167464638744459e-07 8.421484754564974293e-07 2.020877029513148989e-05 4.217528927915478948e-04 2.194459412230908057e+01
7.708996092237108599e-05 6.503533359738185998e-03 4.641596507614321965e+00 1.117902679968241480e-03 4.944564026240281032e-03 1.132901706221383633e-03 7.676169614911208154e-04 6.646959371975121434e-06 2.010547860006191810e-04 6.726130384857239317e-05 1.462244556311279808e+01
1.569514419167282379e-09 1.158898035281584620e-10 2.980426944970236235e-10 6.232185510013504644e-06 5.258844393008514289e-08 2.883529243219093430e-03 4.314595590457158458e+00 3.441215470974412050e+00 9.663614612941435621e-05 3.213274141758225939e-04 1.264193296466287464e+01
1.789046074570835930e-10 8.078473445377454159e-09 1.154944473452820866e-06 2.665821362340319010e-10 1.831174146334101039e-08 3.583493875560748609e+00 1.519987469793296863e-04 5.001266744891587056e-08 2.711015715444044238e-02 4.011232940881174436e+00 1.612191339611546326e+01
4.598670581569864003e-11 4.137479316534018507e-11 8.078302385201973296e-11 6.554868190519144148e-08 4.830410000565626010e-08 2.471077489562017963e-05 1.504064593285700370e-07 4.353187584051401160e+00 4.320565017523481506e-05 6.236453601854321960e+00 8.714626797243774092e-04
4.507827582996847262e-19 5.383262088533979138e-19 9.665294928801419550e-17 3.048134614540976573e-12 1.271811753124331745e-11 4.390004492372089178e-09 3.417369187457742650e-04 3.057288828979560336e+00 6.297261437512119642e+00 1.483223208362265728e-07 1.344081109164435972e+01
1.256384487933339928e-14 1.000057647121915015e-14 5.687396875830768522e-14 2.209390647946698208e-10 3.799158066228552017e-10 9.398317645692645834e-04 4.073223432698579671e+00 2.880520777734781003e-04 3.912764697992590916e-04 4.510622764343924729e+00 1.582993452043324112e+01
9.580146521710407022e-06 4.078549236633178606e-08 1.195205263726071496e-06 3.449498882864072007e-06 8.887748433069790625e-08 1.165156878768440052e+01 6.834667852169402751e-04 7.138330244068565077e-04 4.782735231262660397e-05 7.398643327773619168e-05 5.471108525531453992e-03
4.514873387218907956e-03 8.005859227446286716e-06 1.110646797581623432e-03 4.579579738595937087e-04 1.825624192485421782e-04 3.714743203500639566e-06 4.369839388910133238e+00 2.376900432475303156e-05 1.086301517282664883e-04 3.953016407481182437e+00 4.565528147142593696e+00
6.393582459222975442e-09 1.338700079253982069e-12 7.458393479787315628e-06 1.709650832161072010e-08 2.486912257659113206e-03 4.011434881546795062e+00 7.371432173876914414e-03 9.026447512018900818e-08 2.028183169842867399e-06 4.042502098201177674e+00 4.478436614621329248e+00
1.586621113934639040e-04 1.508838167948723101e-04 7.741763695854765441e-05 2.593254262344266411e-05 1.778502834018485337e-06 1.715624794252928888e-08 3.750546540617872848e-01 2.966479633528693385e-02 1.178176678044334617e-03 1.275664502447449955e+01 1.019614271248563675e+01
1.443766566737970667e-08 9.550237175814809791e-11 2.123519363142973356e-06 9.514600650907837839e-03 4.730230604542632555e+00 9.444967375917570629e-02 5.063534701102210102e-04 4.520775750060893744e-02 3.534066189212634046e-03 2.685625227108383393e-04 4.372234344071507905e+00
1.043511668821935915e-14 2.829684763365161201e-17 2.496477292865564045e-15 3.811895442464293047e-09 2.706856496856629435e-06 3.048372860601746281e-01 2.592788246054829565e-04 3.512912192695058758e-06 1.051873406796853772e+01 1.312292820752435204e-04 1.698800902802200952e+01
1.004729623431263607e-11 1.477645063052928249e-16 2.216011210591678836e-12 2.548783144792549028e-08 6.635117838334282237e-11 8.443132078453701784e-13 7.917631238267955123e-04 5.068318482429186922e+00 4.181789429139907810e+00 6.033042269420240745e-05 6.602674130536862585e+00
3.887452212418266904e-06 3.048201587366593561e-07 1.375550515605575882e-05 2.900006497296701458e+00 4.512833161459605183e-03 9.731344311381607463e-05 1.236257365288982550e-02 1.338055506581722861e-06 3.396369655826641409e+00 6.927297201822671488e-06 4.196529209958854700e-02
1.169990823740076031e-17 6.664852146376175654e-19 3.423649368829734750e-15 5.560439756449407623e-12 8.982729273785237227e-12 1.920663547529892691e-08 3.992144523098057451e+00 4.756300497361137580e+00 8.988601803650444566e-05 6.439058190852338652e-05 1.213769085176119589e-03
2.120803524824916093e-15 1.474469058742744252e-16 6.685747351220244272e-16 3.365502493595079182e-10 4.101080487883459228e-07 1.102185494288816304e-04 3.854635705069580516e-07 1.572634863524076643e+01 2.749581780534725421e-06 7.816418853371741434e-04 6.420378762536982364e-02
4.390817974523107938e-16 4.034098508737516167e-16 4.231139855700813365e-13 4.546491825475742378e-11 3.580479087402352687e-12 6.701458853032965355e-08 1.391254169938773444e+01 1.382862098462435173e-06 8.989099427079570888e-05 6.161868156183314036e-05 1.213769085176119589e-03
6.933317685181603447e-12 1.181367567717296038e-11 6.612594096715243922e-07 4.488110993164174181e-04 8.462028874362945957e-06 9.133157291188467752e+00 4.019842740455403796e-02 7.860136053185345580e-07 7.659386641924100262e-05 3.041778362873818675e-07 2.199941978253055908e+01
