5.289116002858052977e-07 9.580920940337197227e-06 2.795486025171351569e-04 4.778373271433042192e-06 3.204137839243364372e+00 2.926375665047196777e-05 6.553348954152099932e-06 2.839474744552549446e+00 1.795387841763960068e+01
2.971044071868723705e-12 9.387352860999171754e-11 2.387453136186584042e-09 2.537928587363841227e-06 2.854823545829851418e-09 5.038144151552046424e+00 1.670089063494352821e+00 1.372026025207556209e-05 1.767290011058255317e+01
1.151579735039963356e-08 3.842095859496701325e-06 6.024639300378877623e-04 6.642133696164424173e+00 1.806117971611538079e-05 1.363419627157384285e-04 2.340562193122140767e-05 3.150828251956950361e-05 1.782100571538367362e+01
1.155295062516070090e-05 3.033110076818503753e+00 6.033743532618650459e-05 1.307207703359258540e-03 1.010079281415799182e-03 1.124625641015230670e-03 4.775438930329179051e-03 3.509427662689990762e-02 1.424630804483196300e+01
1.062103971008276008e-05 4.472434421914890597e-05 9.480024057568340375e-04 8.608390066142403130e-05 2.776869085345298597e-05 4.769480393593192424e+00 2.529671397574319650e-04 2.938870309109348877e+00 6.554342809288726812e-02
1.631378833053396285e-08 4.953120378368275605e-07 4.395501813003893180e-06 1.945035007148493075e-03 3.285295601462791204e+00 2.590154489409442373e+00 1.498382802649172313e-03 5.274389361930039325e-06 3.479426348550967774e+00
1.268807125099229644e-12 4.823583769935263669e-07 3.303187729744139973e-10 1.159158857634513080e-03 6.056113508052251263e-09 1.332838890322859538e-06 3.641438103800649362e+00 3.634309788183456735e+00 1.798820588624969119e+01
7.115676736224048730e-16 7.169294211962499136e-11 1.658577003671123369e-07 1.168784910978588540e-03 5.975515317947189903e-09 1.315100715151798326e-06 3.592975782188660538e+00 4.616004668085152751e+00 5.251762004345696511e+00
5.963690270678630325e-14 9.604894669580778071e-12 1.544447620264430595e-07 7.804921949447859685e-06 3.200017302753957793e+00 2.687844045440907159e+00 4.494200844962792721e-03 2.099329596741532702e-02 1.102530869473206110e-03
5.821367991216641705e-06 1.853387544024492895e-04 4.115031374620914048e-03 3.921812714458214796e-06 3.363714823917276053e+00 1.758162174663772774e-03 9.906638894448887081e-03 2.412410231306262531e+00 1.369126310297508198e+01
1.803954068121174604e-08 3.708831203771038344e-03 3.550701512549318366e-06 6.360866732592412198e+00 2.057165164975387558e-05 5.211617040165204481e-04 5.009904930585714310e-03 4.254688441171511175e-03 1.424630804483196300e+01
