1.026254177157061563e-11 1.508639514830184758e-15 5.956091572666744443e-12 1.239281225389994631e-09 2.927614085884538619e-11 1.775136955985298373e-09 3.606146784311533079e-09 1.627770484315219320e-07 5.254060530553960410e-09 3.256686236759793138e-07 7.882120916012235922e-08 1.005391121586992329e-05 7.845323164053447762e+00 1.219087078210588301e-02 1.125050098714287881e-03 1.266006083109985116e-04 7.678395921508390565e+00 3.893965412862732817e-02 1.795044633290602487e+00
8.504623948724343939e-18 2.738475123185406254e-17 1.427059357180043813e-17 1.700019767304695613e-10 6.574701344033122571e-14 7.257408134219626264e-13 9.970130728964714059e-11 1.300532031708064687e-09 2.222288973600200727e-07 3.028879464775156162e-10 1.126145713501263215e-09 1.054093969573995512e-05 1.943037829906351429e-03 1.107861346353506488e-08 2.112595061142222690e-07 9.726774980711192953e+00 8.141502568062299164e-06 7.952817751589236650e+00 2.643443849935497525e+01
2.894367270971095497e-15 7.270307256614254848e-15 3.332341191608885180e-15 1.781842915139759056e-17 2.377177914159191900e-14 1.167585622867283897e-13 2.388598548609665710e-13 9.987784778596231941e-13 1.256850337582638307e-14 1.799835183458819899e-10 1.215094447371549025e-08 4.468119509304697723e-05 7.740146661478220977e-09 1.229912946922340378e-09 8.175076341836817306e+00 1.042219444362581118e-04 2.365867385116460166e-04 7.951478485157299048e+00 3.794788812321096572e+01
6.831345358037180070e-14 3.178037220948718635e-13 7.593344778232723580e-13 2.185956221341779249e-16 3.237302800522268782e-12 1.034358153457123932e-11 3.570494476611521978e-11 4.478009348794807388e-11 2.715305305178265153e-10 2.911405252386779401e-08 1.691827380361294025e-03 6.622010893413326885e-09 7.382343957065514491e-05 7.772060036373034109e+00 1.505788727150321926e-04 1.567023571255341332e-04 8.979191935574220906e+00 1.425481959929898138e-04 1.108594955795163628e+01
3.181328285315605686e-06 1.505807279771521194e-05 1.050200829934148485e-05 1.224961345734209596e-02 4.638889322624004108e-03 3.033307955418564766e-02 2.701941885410117511e-02 1.088803813504823736e+01 5.316235738737015929e-06 7.637613660380782737e-03 1.200387298916575328e-02 2.146936196647438578e-07 1.488239767041300192e-03 1.362534178303342403e-04 1.252206814588285345e-02 1.966714347756573153e-02 7.217670456634555504e-06 7.316415433555638814e-04 1.217711446634894834e-02
1.693155978752877439e-16 1.332498318912371206e-15 7.328241509804071663e-16 8.480810946736990771e-14 7.273378275901759704e-15 1.824442745100064043e-13 2.141085521001972667e-13 5.508252128969795962e-13 1.232787553750234674e-14 1.587511931867889702e-13 1.007428720171187147e-16 2.382394242918314498e-06 9.572439543904690340e-13 1.239278251036674593e-09 4.823465646691243750e-08 3.195764824866721199e+01 4.003938719209792548e-06 1.604958193360661285e-06 1.098709990886126420e-03
2.276739899111934010e-14 4.904377156227410405e-14 1.950574982385336968e-14 1.149316498634911531e-14 3.194757580070455999e-14 1.259769190210032742e-15 1.757982654118516278e-13 9.214552355375441585e-13 5.856621900186842597e-11 1.270959631241882995e-13 9.446494981613165618e-08 2.308209841593841326e-09 1.242676182161385713e-05 6.933301546053583452e-09 7.614240552531678218e-09 1.093706500583245500e+01 2.585501930049994608e-07 8.844961066719534415e+00 4.757934709407685148e-02
8.697740167890746841e-15 3.199838441725492803e-14 1.613219484022314574e-14 4.488652068641733494e-12 1.089852047114461003e-13 1.301332971923996182e-13 2.525492302409678190e-12 6.801378533651388849e-10 3.120443190621044178e-10 9.374913852106923660e-11 1.814589735389964575e-08 8.139113194721344638e-04 7.635707631737632006e+00 6.927071631918896148e-05 7.971742513611895120e+00 3.871067733232782062e-04 2.597948995252687219e-03 5.357146074986143293e-03 4.955697901573552500e-02
1.563077654922860135e-05 7.396185769889541929e-05 4.398003262690166433e-05 3.399644619474017715e-05 3.640713868904223052e-05 9.779414539581418771e-04 2.404178579626047550e-03 3.438543671453787171e-03 1.443599431009816492e+01 7.689683222426118431e-03 3.460940980629728658e-02 6.914479445211083481e-07 3.748158108812051515e-03 1.325482066511110644e-04 1.297382805178994708e-02 8.879600939896046286e-06 9.983615126753404585e-05 5.909524318219805741e-04 2.411417573639160761e-01
7.756729646601788723e-14 1.920799386601846649e-13 1.530712120471145921e-13 1.576838401135590953e-16 1.063828790148436056e-12 2.931786453849894402e-12 1.327276361511550324e-11 5.708601341353852745e-12 7.467219491826922361e-11 2.638047528228291896e-10 2.140737245622998883e-12 2.771480114943550051e-07 2.897544952402279815e-04 1.818123937366357135e-01 6.894830692312091003e+00 2.489532718699956457e-04 8.084151541063960167e+00 1.542641119023456650e-04 2.406881794589943979e+01
