4.974032509863257512e-18 6.375082936419544275e-18 1.215824368504329676e-17 1.378588369117688543e-16 2.361881158509751644e-16 5.628844694638761970e-16 1.706418161407857910e-11 5.932775737015412771e-12 7.400441467503141951e-10 1.069656552500535535e-05 2.890375709605118304e-03 1.749333530424362904e-03 7.662280386133145882e+00 2.669328624116337496e-03 7.808824402850023993e+00 8.505546563305230604e-06 2.014566065185499112e-03 1.573857563169589469e-01
4.301640574007205393e-11 1.039028381947112379e-11 7.657177524585586631e-12 8.019601569233591789e-10 3.651490945481276162e-09 3.093692685955589817e-09 7.943105856653037040e-09 1.824794260299893520e-09 3.188305063099668889e-08 1.015911406018874026e-07 1.225033657916049375e-09 2.799326023519068947e-04 4.734078203108795066e-09 8.152490101516814747e+00 6.989904464078117385e+00 1.550207483286373221e-02 5.922281077859180986e-06 1.679484375421376185e+01
3.625164222898137183e-14 4.030846951927610189e-14 7.362634497349006371e-14 2.906932439225610443e-12 5.611727145132007290e-12 7.759236308353025780e-14 2.044282773034220941e-09 3.297837627011610297e-07 1.932288607209270054e-06 1.345839470364052772e-06 1.173086103867478287e-07 1.993538574917908413e-03 8.295086718241065886e-07 8.308058328959212702e+00 7.026147959229037078e-04 2.896275597443082658e-03 7.282681714592475153e+00 2.694747127797162989e+01
1.562073018042490807e-10 1.048234640548870421e-10 3.250713268515603633e-10 4.159940399359640333e-09 4.931424638263018638e-09 1.063357267181323224e-08 7.734402711418730312e-10 4.235990409495375377e-06 2.331683005665996457e-04 8.680128901843632780e-06 5.994884791194853513e+00 1.527538158988226823e-03 2.383717323947673927e-13 1.107276320117656782e-02 2.117784844995758420e-02 3.232555907673050782e-04 7.210192101005462817e+00 2.561311046672525649e+01
1.081228293023799624e-08 1.107459764316734738e-08 5.785063364835661665e-08 1.726119334596092786e-06 3.383618441117911191e-06 3.854350198965358947e-08 2.038011976892473979e-08 6.653636892207606204e-07 9.545508935482033146e-07 3.266007127339316633e-03 5.245820222032776141e-05 2.271305991170467209e+01 9.358250461837039347e-04 3.291009194868141791e-05 6.018687220950087215e-03 1.939611335865953803e-05 6.027616145462908393e-08 4.878205677028191189e-02
1.417237009168260461e-10 9.652781037484427866e-11 1.173426107663860838e-12 3.131425814319940780e-09 7.003576160162750039e-10 5.283865831587156056e-08 3.427549691571592419e-08 1.183508979994066094e-05 1.323337500840878270e-02 2.699274787588112337e-04 1.541034970262476311e-04 4.447241448348995325e-05 9.862374177311407044e-07 5.329789180490297523e-07 8.952989189776925372e+00 7.037573478524578263e+00 2.071704275725808079e-06 1.794383868636026591e+01
4.349684016999557100e-11 4.455210862866835426e-11 7.639602035361650316e-13 5.208093322080329107e-10 9.377286662713145377e-10 8.399845093332607650e-09 4.273440913858513835e-10 9.949298104404343967e-07 1.941228451999891687e-05 1.082745564963958945e-04 5.701130597322578097e+00 3.489428877146335747e-03 4.714036329934989493e-03 1.138370659379904612e-04 8.634487156093745952e+00 1.921423738310045056e-03 9.962385071279029442e-07 1.290288449675714766e+00
1.836959730934652088e-15 2.569765222038250541e-15 1.809413968140848253e-13 1.570325549796253551e-12 1.413346309231834767e-12 3.343035764719185672e-12 3.004951686722718613e-10 9.579442899789159782e-09 3.947074242070622777e-07 8.473479135406215986e-05 7.095871886667983719e-07 4.951079198009237553e-08 7.079594882421424984e+00 1.728966677703448751e-02 4.918713751168566489e-03 7.214945191377622358e+00 1.860305361322513797e-05 2.649020847638423604e+01
6.776811149628921447e-10 6.903639350412629076e-10 9.950091066149209474e-10 6.405289843565646595e-08 6.288394795668082176e-08 1.299099406332996387e-07 2.727507512147789962e-07 6.520810934169206752e-08 1.071189419124677303e-07 2.946316409302549358e-03 4.292376863891404565e-07 6.973905368807230332e+00 2.187673573379259604e-04 4.327002048804715843e-04 6.836891441883892639e+00 1.571201569383473204e-02 4.696239427207036729e-03 8.133594163541346234e+00
2.358554024784277944e-10 1.801764679677500843e-09 9.215022404534564354e-12 3.994702682067450151e-08 7.552217490566565521e-08 1.179823019332287791e-09 1.310829866906686919e-07 5.865316320797981295e-08 9.718132384169763478e-04 1.755267984613962263e-07 9.482214118906549929e-06 6.620675711012497189e+00 2.726837851105628975e-04 1.036665529700422179e-03 8.839232944192263039e-04 4.975651329054614274e-04 8.126370457619978893e+00 2.241218856806356996e+01
8.845539584274454644e-14 2.186791131414623090e-13 7.054019792406536379e-15 9.770649589470838930e-13 3.392622554557395220e-15 2.713401739185908879e-11 1.662414690368080749e-07 6.231786571355823022e-11 6.500884938414223458e-04 6.041226444721732704e-07 9.303363686326848129e-07 5.629499172504368963e-07 1.009336089732886568e-04 7.876789829298656898e+00 8.350874372045012706e+00 1.716569627595481221e-02 1.858664488917036601e-05 1.288016091513366490e-02
1.223302171557476072e-15 1.084407809700106050e-15 9.262607293783659260e-17 1.977604757618791211e-14 1.420959753128558458e-14 2.047940716016815056e-15 7.279222334838716505e-10 5.060494105121566232e-12 3.282679567813467442e-08 4.199519678873822353e-11 1.139171460595456492e-13 6.240225509965933591e-06 3.083466277566411555e-11 2.608723598588385073e+01 6.441470191448731843e-05 1.947410945337034027e-03 4.256010418611697157e-09 1.070240557105651824e+01
2.007830490226058746e-12 1.856060855477413670e-12 2.406178910659779897e-10 5.240863922704878869e-10 4.331792061962484106e-10 1.735068149759982333e-08 9.261780611140610131e-08 8.360685702622763570e-10 1.510184756430752427e-04 2.606910355439688576e-02 6.372915751720928945e+00 5.637563129448600226e-03 3.058972415004732048e-03 9.426975850370215848e-03 1.495368419710995517e-03 6.054534926647884951e+00 2.070214929169201548e-06 1.817983659354813497e+01
1.354922032237943700e-04 2.421348281849174512e-04 9.263847779177239027e-06 2.879190605222008582e-03 3.694651774738715640e-04 1.602013711660758843e-02 6.116587418733996848e-04 4.673439557855457618e-04 1.413887867846212387e+01 1.081439895662156953e-02 1.290791246566340596e-03 9.463355331205006789e-05 7.901241441451336677e-04 2.922336802556765281e-04 6.499135435075259959e-05 4.360746930486423395e-02 1.193525509901717504e-05 3.847160140746685997e-02
7.852441361419468705e-07 7.224925187676713946e-07 1.405769664810738856e-08 6.767769929290152300e-06 7.916455241447744883e-07 3.124192104558324808e-05 3.829121978335164373e-05 2.685638141726573021e-05 2.445402758962090904e-06 2.483476681509529452e-03 5.760771428863307619e+00 1.918977596196783878e-03 2.279898612419578585e-02 3.317865953874664289e-03 6.794447072880995364e+00 1.045293669827132912e-02 9.609997455384727531e-06 1.249055570675350424e+01
9.621196900530048253e-19 1.060444946039649905e-18 1.055842509901190001e-16 5.578854908700963249e-15 8.236843813569597227e-15 9.209213025058651767e-17 5.119703167692381022e-12 2.778365397026278099e-13 1.817329257190422300e-09 7.724346724101561394e-08 4.994724025091360378e-10 1.888735457380003624e-05 8.962196357020452808e+00 1.163642370397745810e-04 3.616610362753497408e-04 7.630206136430036423e+00 5.807718826540052916e-05 2.729832797448894510e-02
5.109142282566729883e-10 2.924374345914019609e-10 8.113483736882044528e-10 8.853770997597673145e-09 2.188632648499200034e-08 4.302634179704961910e-10 3.193959935657831327e-08 3.068563036307386230e-09 6.284544419817335139e-06 1.043470061071110093e-03 6.007411533433472486e-09 7.878574967770198612e+00 3.499616298499363953e-02 6.958435107726117859e-05 3.275582819396239201e-05 6.121987102814196134e-04 7.474243831782494851e+00 1.369786254226101896e-01
3.288830978112234416e-16 3.765694559688417127e-16 2.771420546254571973e-19 1.676293453999531849e-13 1.954605661708570169e-13 1.986263048268161884e-14 2.755516690511483965e-13 7.389666680120978759e-15 9.448861736784509502e-14 3.862021589510796409e-10 3.500012223154875567e-14 5.680546466082953867e-12 9.446668984934951690e-13 6.771648139867041405e-13 4.837845366474820946e-07 2.697731337485356207e+01 6.254284434729371408e-05 3.599340564143759025e+01
1.765864423579993213e-09 3.161267436592526199e-09 8.023879390278300138e-10 8.349633924857710952e-07 4.647942985385471430e-07 1.475387075776163946e-08 1.376745566256706675e-06 6.349165178834787201e-06 3.878831087127635621e-07 3.866064761406240598e-08 3.140702485852537446e-03 1.920137042450917093e-07 7.110407330385964286e+00 8.165968101475258380e-07 2.205356779134981515e-02 5.164840833616035328e-04 6.571449922114471320e+00 3.598082953802706641e+01
1.491218128619299075e-05 1.323789424853879874e-05 1.483553146208892668e-07 6.918166539949885049e-03 2.145087811724309245e-03 9.506962800611959419e-02 3.074445766019452166e-03 8.446872433792348631e-03 1.079241431299928067e+01 1.411739564200402766e-02 1.077458299010221193e-01 7.016532787139400556e-05 6.829629171680309330e-04 3.507613765799109701e-04 6.441470191448731843e-05 1.947410945337034027e-03 4.256010418611697157e-09 1.070240557105651824e+01
6.758077706329828085e-13 1.138547720304902174e-12 7.656909227511039927e-13 4.562198543531027584e-10 5.747008372649289689e-10 2.055841554050891614e-11 1.898034739269815342e-09 7.069637826029633616e-10 5.942157970746823324e-12 5.925023413365337968e-09 4.851915568092766245e-11 3.987579771581455884e-11 1.934180563081440586e-12 6.651707167803693584e-13 2.994288011151451201e+01 3.478514388091339543e-05 1.302707131399533548e-07 6.594144454918460241e-03
1.722023572587744999e-09 2.512378487222512438e-09 3.846371921775673814e-08 6.231321477861958131e-07 1.174166418311315190e-09 9.116754791134803720e-07 5.330235398783405624e-06 1.064275981909851588e-06 4.443106643003407949e-03 1.527713757235551917e+01 6.791798317396553633e-04 3.185051418175662008e-03 6.254293870648694595e-04 1.809950688638410979e-02 6.036051866309379837e-06 1.968311509879262008e-03 4.108526984916027356e-06 3.540128518263345114e+01
3.206738187385412743e-18 3.260844681498725698e-18 4.704882606481739568e-18 7.601268275144852535e-17 1.238623374195727990e-16 2.980201644556842289e-16 5.416567982912786182e-10 1.090993485567390053e-11 1.473291716850268650e-08 1.424270083497091859e-05 3.558406103497746782e-10 1.913261423467407102e-02 1.109825711291910366e+01 6.497213287205985070e-04 3.910333108923921053e+00 1.758776685440572351e-05 4.691641835563788165e-03 8.414520125806921769e+00
3.278179783278458267e-08 8.050620771210774844e-08 8.508943077586549408e-06 8.084577911522234609e-05 6.716253902431424283e-05 8.898165571357561550e-07 4.742160584970052891e-06 2.884646637433946589e-07 2.032276880222011397e-05 4.799954594064465169e-06 1.964129250584669553e-06 5.759095152664327983e-07 3.608462377987567942e-08 2.660840972923907261e-05 4.766871098567124697e-09 1.784158526790573587e-02 2.927036562452227386e+01 2.545292467070768438e+01
4.151389691109547706e-15 5.807474530709207698e-15 4.089138356052919819e-13 3.552451583675927046e-12 9.803622157945205530e-17 3.384705292218565905e-12 3.042407139118909566e-10 9.698846605712430330e-09 3.996272853825789847e-07 8.579097470565692904e-05 7.184318929871670733e-07 5.012792307085229025e-08 7.167839039648475463e+00 1.750517516399943338e-02 4.980023438632562652e-03 7.304876432984870327e+00 6.668001744068793347e-03 1.646702885162358854e+01
2.307226167149367074e-08 4.101130969821063981e-08 3.128840939589652316e-10 4.413491781774717203e-07 3.357062111159001531e-07 1.326952503387880963e-05 1.139202200824757560e-05 2.355634843748542054e-05 1.159452708738694694e-02 9.366062334606317985e-06 5.687143739805192055e+00 1.589566541470149863e-02 8.739381669580952028e-02 2.129793624646700423e-05 2.514939938660050171e-05 5.183292559271527544e+00 1.266062024494994334e-06 3.594008063748825066e+01
