3.808514705097839217e-09 9.897703913954346327e-11 4.820125445325109957e-09 3.283362944747907434e-08 8.264633926893827931e-11 1.317455049973973043e-08 9.265556932085284870e-09 1.861611898815322816e-09 5.124856391158081654e-05 6.315286931969108508e+00 7.963998623335087883e-04 1.303036729601468472e-03 9.087107628605387011e-04 6.941413488440202784e+00 2.200535670935620854e-03 2.155240239292766091e-02
1.343444558656753645e-16 8.941229675832027194e-19 1.642828817187281860e-15 2.907924509364155088e-08 2.247977925541438863e-10 1.330546977947354151e-11 6.592210439280908962e-11 7.652443514273751902e-10 1.550930923109774661e-04 3.142939948181865117e-02 4.047720035253579806e-06 1.010736622328456814e-04 6.696685878199605924e+00 7.016494062902345341e+00 4.812693847913857015e-03 1.091498217819679439e+01
8.439795115925046390e-15 7.379975790572195952e-15 4.328293485057386059e-12 2.954882617092692505e-10 7.735676535441599449e-11 4.010878445635273298e-11 1.182770253765453449e-10 4.672690237009104748e-12 1.210329450205144580e-05 1.287170610217932148e-08 7.472828460275555251e+00 1.625108400755311856e-03 5.921977229738489374e-07 4.008746631437976981e-04 7.185021130001577383e+00 4.579431682248724655e-03
9.068894066462517144e-15 5.152975184459287960e-16 3.291991941654069834e-12 4.888184085452845028e-14 4.616708458666794298e-14 9.395058452917966923e-12 1.682512879250070053e-13 9.621760977932976613e-12 2.914333895586554135e-07 1.476131621106663598e-03 6.171109155673355495e+00 6.261762922637791051e-02 6.398636611293929910e+00 6.733137613346549914e-03 2.145840792939935538e-06 2.817800558717920012e-02
8.332021965379600289e-13 2.004606857836472114e-14 5.200066639364687802e-12 1.239528369999260918e-13 1.624014358566544957e-13 4.430597631881849836e-13 9.388689809189625709e-14 2.035445376283383071e-13 4.855602675855862000e-07 2.047382846588444855e-02 5.797533036399025319e-06 9.041888654438644648e-05 6.913853127910018159e+00 6.511843901735115736e+00 2.589584033926475154e-03 2.180221000698302447e+01
2.181822605753540949e-17 7.154409034525201666e-20 2.072378910694772934e-17 6.139501244502604507e-15 5.652682393797563199e-11 8.693723526376349227e-13 3.168147082114027426e-12 8.412720431544668421e-14 6.784321020957053222e-06 1.959692516419301277e-03 1.225120864961429799e-04 3.330686239741759147e-02 1.078548082339420819e-05 8.423622472863872446e+00 6.000774081837753293e+00 2.092686327918386269e+01
1.650355894919233186e-07 1.106015739723587009e-08 2.417916396216362646e-06 5.925713934657946685e-02 1.624301485263799152e-02 2.187462515283795927e-03 1.532393482274791406e-02 9.232343652740725659e+00 6.483334600173028262e-02 4.942771620211859618e-04 1.893173504762451402e-03 3.292843962234378273e-03 3.482129665692508861e-04 9.121935734173169594e-03 5.633396096795909464e-05 2.070596885417739585e+01
7.402796762704379153e-04 4.307321419664320950e-05 1.042199656896767180e-03 1.131498122709888435e-04 5.155873526857881473e+00 4.448187062145012721e-02 1.088784688618162598e-02 3.012342829618185752e-02 6.785734016314901333e-04 1.229523404252589637e-02 5.859468424530817239e-03 2.902441083506518502e-04 1.158438496459280459e-02 9.161160976976068628e-05 4.179705317654755503e-03 2.872804343622168588e+01
6.937739487774395283e-08 1.488296938242856141e-09 4.462637611353912798e-08 1.954541441895066709e-05 4.772816640415400706e-06 2.083782096124446123e-05 3.553015551387698383e-04 2.969893629143123158e-04 5.951417083269702112e-05 3.339401865126720411e-06 6.731704225099192307e+00 6.416469594548964046e-03 5.200730983680441986e-04 6.815406218379362002e+00 1.117073767100367930e-03 7.109411265439042893e-01
4.577220916718675933e-12 1.333662268034368556e-16 6.441284640727958891e-12 8.139957099577900061e-10 1.939589100226690809e-12 7.186119979648210655e-12 9.913190025775637931e-09 2.002173846497692330e-07 1.068247208306560142e-02 2.328154305736449860e-03 9.521700180136746239e-01 1.697628028459426947e-06 2.873618986419731471e-04 2.341048970706374747e-06 1.786620898555140613e+01 2.107449678866374754e+01
1.015084512420085786e-10 2.247796031134790165e-12 3.589485064289994296e-10 6.138848810475026526e-08 3.256080327826236851e-07 8.077913845419344857e-08 1.201246327594599451e-07 3.519899319351534162e-08 9.095253762281228782e-03 8.308611256642036480e+00 3.212413801832012528e-01 7.735774997190287827e-01 8.113217725379283374e-02 6.014095493793814029e-02 4.228758343005778209e-05 1.571598175225994609e+01
1.062125100659903996e-04 2.760288611158355291e-06 1.344244835645915664e-04 9.562043984255596835e-04 1.930461963284044627e-06 3.739163814055873592e-04 2.628002127640415107e-04 5.283168156406553730e-05 5.108268924421611956e+00 6.243311044063263107e-03 1.010300810798630926e-05 1.277971254782027432e-03 9.305507379721979309e-04 6.941413488440202784e+00 2.200535670935620854e-03 2.155240239292766091e-02
