6.066712393515200099e-09 9.530828849893477318e-08 2.930185863352032339e-09 6.276811115686802917e-08 2.740291172478839993e-08 1.058433234668984677e-06 4.950775464473936992e-07 1.302745170494468705e-04 2.118161685172177713e-05 3.289333353041457800e-04 3.559478316351518692e-04 7.087564771354106646e-04 2.055255164019155814e-04 3.535451914396025696e-03 2.187487955470034384e-01 1.891219862067133051e-01 8.684139905051868613e-02
3.728452283352314812e-08 4.774950820641937765e-08 9.656161246124131941e-08 4.437102675547550403e-08 6.401113655989963497e-06 2.621967349906217347e-06 7.076860978696323341e-04 8.032953609927943450e-04 8.182683833704666992e-04 8.375072572567708205e-04 1.147677162095223470e-03 1.269030765907146890e-02 1.666471579741256185e-03 2.939528299434966338e-02 7.445420267030143646e-02 1.999775881133545596e-01 1.774924636739205752e-01
1.839791521118131447e-08 1.045468582687202504e-08 5.730340166354748647e-09 2.854435097288301783e-09 8.717173511623917794e-07 1.271660092723458790e-06 1.434100449197159580e-05 2.907056190372620322e-04 1.596217329305045724e-03 1.964089123300965037e-02 3.491627098975729707e-03 4.494701899633757325e-02 2.080717555823463627e-02 1.085705283319675640e-01 1.046832691297856499e-01 1.793296808679468307e-02 1.780230767972400541e-01
9.093283421657934427e-09 4.560950786836910613e-07 8.980868350085225517e-07 7.062998341888213770e-07 7.039533635394282444e-07 7.050432712145644298e-06 1.385590215223253573e-04 7.480703755572311591e-05 2.121589893730654050e-04 8.539034763953245696e-05 4.063283657691075238e-05 5.876284132349289199e-05 7.941393847662381322e-02 2.937643080687412853e-02 1.027502069424170023e-01 2.255046727689565822e-01 6.233461597003042698e-02
3.049201598893240684e-10 1.431862777976257220e-07 6.856952779379687624e-08 1.535654114846525109e-06 9.010049421841951326e-06 1.944862451003299934e-05 5.988453683379593934e-04 1.056300806789763611e-04 5.582861322699857231e-04 5.375172468913340341e-04 3.931621395263371239e-03 6.676475144828906971e-03 1.159734290892803082e-01 3.091131266507133879e-01 5.790679054492316874e-03 2.641220158278833816e-02 3.027198186568264004e-02
1.668778370291682076e-04 4.082807908087917698e-05 2.003452589036443327e-05 2.306557835070448812e-04 3.371838508908309856e-03 1.333015740075413607e-03 4.103163624934064190e-04 4.683347773721199987e-03 7.757954399784896225e-03 4.637674737888641124e-02 1.228116610969454542e-01 1.269447547250113911e-02 5.043161943999457594e-03 8.180468096492752791e-03 6.693518337583663144e-03 4.922812562076133575e-02 2.309569730423390865e-01
6.105790920158847204e-07 2.582384604921728751e-07 7.346971926517473751e-06 1.193937224891379747e-05 4.145868271441421920e-05 1.886007305330891169e-05 6.083143472202340139e-05 3.680490598060550864e-04 6.137724115001940046e-04 2.779885961405809732e-03 1.099664251052168001e-01 1.698060334504257777e-03 6.232461741639987174e-02 9.697246865861432197e-02 3.453247383371243345e-02 6.397403623208755552e-02 1.266289056345349939e-01
1.644176152572614774e-06 4.826854685034642961e-06 4.223888530840908920e-06 1.627832218248524893e-05 2.363641314586834018e-06 9.255516730567859933e-05 5.480738396311783344e-06 1.345116911404178189e-04 1.408163270490193377e-04 6.990380772265811118e-05 6.811034441439346547e-03 5.928586502567758688e-03 7.129199498420606997e-03 1.219299820848194355e-01 1.235280366195608834e-03 3.433444586599339043e-01 1.314885383214375869e-02
9.811366001138754910e-08 4.887074140582747632e-06 3.036311807245611390e-06 4.163392350370835486e-06 4.144616913428698552e-06 2.495032417967897350e-06 2.663263498592939853e-04 1.437583545312139989e-04 2.582466958511912911e-04 1.347803335753254637e-04 7.989652749721304651e-05 9.555702522218789761e-05 1.277248501395589209e-01 5.773305441755689771e-02 1.824628298112624392e-01 6.874725983376529792e-02 6.233461597003042698e-02
5.283188828421912834e-07 1.266450337145910974e-06 1.817567063202433280e-07 4.374361757215875740e-06 3.421101748681610950e-06 9.527196978786201657e-07 1.044440062432350517e-03 1.506929578300020018e-03 1.415410189193954532e-03 7.939323227961866264e-03 3.332251078553188917e-02 4.710844077752543435e-02 3.117392866356118435e-03 1.987372847734501236e-01 9.769163350215313846e-02 4.108522477123462135e-03 1.039973870508415499e-01
5.950187276203467199e-05 1.607474691840801213e-05 9.451148589071775024e-06 2.279378073173886839e-05 7.931061182061508331e-04 3.184234637948860384e-04 9.690014519862810184e-05 8.590705147453085028e-03 1.254617351542801525e-02 3.874818034133698397e-03 6.095633918621068403e-02 5.918850659871802838e-03 1.823106559059876897e-01 1.099747115300078563e-02 1.018317536654290700e-01 8.697044096894679388e-02 2.468654048733748274e-02
7.197637007894756780e-09 2.558391144898755911e-08 4.762301932108649169e-08 1.043300825500111314e-07 1.136629915813999712e-07 2.031403804716495774e-07 2.248766171295006083e-06 1.027672601535649185e-06 8.885412002369704940e-05 2.162329664087924406e-04 8.844455822344522537e-04 1.426498258693194472e-04 4.088379650304190677e-02 2.036735148680793772e-04 9.188711210334445101e-02 5.304158458548836712e-03 3.603852989488652847e-01
