8.45496e-012	2.48028e-011	1.98649e-012	1.00563e-013	4.6048e-012	1.07144e-012	1.59276e-013	1.0633e-009	6.89959e-016	0.5
6.98129e-011	3.39743e-012	3.68277e-010	3.63156e-011	4.61371e-011	1.34038e-011	2.67305e-012	1.4808e-012	0.5	8.30731e-008
9.33046e-007	2.33915e-005	1.3928e-007	9.17391e-006	2.40837e-005	6.2034e-005	0.499514	2.51138e-005	5.61492e-005	0.000284948
1.65831e-005	1.99701e-006	2.65305e-005	1.53449e-006	5.47455e-007	0.49933	7.78745e-005	0.000210869	9.83077e-006	0.000324704
0.493613	0.000683117	0.0033012	0.000192511	0.00188433	1.91445e-006	3.37033e-006	7.65732e-006	0.000291878	2.09044e-005
0.00446469	8.19501e-005	0.243522	0.000834779	0.00331561	0.00438607	0.00127424	0.240095	0.000874108	0.00115112
0.15491	0.00300898	0.00789955	0.000220463	0.00142913	0.0030621	0.000192977	0.00404252	0.000520738	0.324714
0.00208038	0.000521419	1.98326e-007	0.000144636	5.71217e-005	9.05833e-005	0.0926215	1.76617e-005	0.116646	0.28782
0.0190029	0.00107227	0.422988	0.000112208	0.0136697	0.00183078	0.00208178	0.026539	0.00879334	0.00390964
3.38555e-006	1.38098e-005	1.07642e-005	0.440357	6.84688e-005	7.17874e-005	0.0582449	0.000734964	0.000337067	0.000158137
0.00477497	0.131188	0.00237973	0.000688536	0.00202405	0.00248874	0.343558	0.00638785	0.00562172	0.00088841
0.00125877	0.00329731	0.000139161	0.220275	0.000788207	0.00010902	0.000785845	0.269488	0.00360518	0.000252901
0.0027508	0.00429901	0.274345	0.00141183	0.0234169	0.191306	3.42231e-005	0.00105748	0.000999597	0.000379621
0.00032592	0.00846882	0.000231166	0.0024659	0.000495235	9.7396e-005	0.202021	0.0604462	0.224563	0.000885086
0.0095613	0.000833254	0.00122669	0.000152007	0.224546	0.00398336	0.00100894	0.0105254	0.00163407	0.246529
0.00821086	0.000814471	5.92082e-005	0.00099048	6.88513e-005	0.0432959	0.00018934	0.44499	0.00105711	0.000323259
0.00205177	0.0709331	0.00149341	0.000959323	0.00770371	0.0194228	0.152996	0.0971138	0.000316864	0.147009
3.23485e-007	3.27977e-005	0.00242202	0.00218162	0.243116	4.89474e-005	5.85304e-005	0.251393	0.00053645	0.000210211
3.41314e-006	1.75653e-005	2.89587e-006	0.000156532	0.344988	0.000205621	0.0156962	0.000129683	0.00424859	0.134552
0.102461	0.00233434	0.00347474	8.73715e-005	0.00532831	0.000418145	0.0593375	0.32077	0.00401009	0.00177885
2.68057e-006	0.000260966	0.003401	0.000336311	0.0876031	0.150207	0.00196242	0.254313	0.00037289	0.00153997
0.0157841	0.211194	0.245825	0.000616339	0.00171895	0.00112787	0.000114729	0.0209511	0.00106982	0.00159806
0.000438404	0.0527944	0.00287836	0.00413946	0.000433492	0.107874	0.000105978	0.195487	0.131709	0.00413962
0.00963175	0.278471	0.00328213	0.129888	0.00302358	6.20181e-006	0.00564842	0.000310453	0.0650592	0.00467931
0.00407528	0.000627253	0.248297	3.24044e-005	0.195123	0.0382698	0.00758582	0.00384303	0.00139231	0.000753318
0.000298303	0.00278068	6.35741e-005	0.000126191	0.000129018	0.00159468	8.22654e-006	0.335321	0.000850337	0.158828
0.000356907	0.0131989	0.0029228	0.00390728	0.00555665	0.163727	0.165353	0.0101133	0.00655149	0.128312
0.00405845	0.00282639	0.000469961	0.225435	0.109742	0.0060878	0.0019244	0.148855	0.000119631	0.000481261
0.00626733	0.0224371	0.00219186	9.42205e-005	0.219401	0.000489227	0.246908	0.00166788	3.48265e-005	0.000508445
0.00057165	0.348113	0.00281284	0.00167462	0.000558341	0.00528441	0.13479	0.00266357	0.00322542	0.000306298
0.129518	0.00224444	0.000762307	7.16434e-006	0.00212507	0.00665209	0.323829	0.0328235	0.00104629	0.000992372
4.00697e-005	4.11036e-005	1.81175e-006	1.02816e-006	1.76446e-006	3.6245e-006	0.372907	0.125952	5.80141e-005	0.000993815
2.47696e-005	4.1677e-006	0.00323298	3.81786e-005	0.010916	0.000370022	0.354847	0.00306134	0.126051	0.00145461
0.018887	0.0876943	0.144418	0.0128361	0.00147672	0.00194467	0.000712381	0.000675142	0.130699	0.100657
