1.931536437923646155e-11 1.010768185190996102e-10 3.808420889789334056e-09 1.119002855206089323e-09 2.388001301839643422e-08 1.600498222525487623e-04 4.601397820582336706e+00 1.469128843527374786e-02 4.433756591537426316e-03 4.432325903210536211e+00 4.825129437568722198e-06 2.856508449318972964e-02
4.780190781373556126e-09 1.243422265097279430e-09 6.243546952256321998e-07 1.258952421562886032e-06 4.989015662737754119e-06 6.561886851068916787e-06 7.716260788621600491e-05 1.484305024555276826e-07 5.980022071464005329e+00 1.095280481984945396e-02 4.448933954714087591e+00 9.089111607433380868e+00
1.628431056818778413e-06 1.071718176707061936e-06 2.300387914601931960e-05 6.971632261884835174e-05 5.873149238926234585e-06 3.005039091534028768e-04 4.533315584755555960e+00 6.700289917632865696e-05 4.100599563078773713e+00 1.140719020775550875e-03 1.511256552581324852e-02 1.390561862898920253e-02
3.266630345183912965e-09 2.466767827545227178e-08 1.892663321711116067e-06 1.850386930722874130e-04 7.585288251694000541e-08 1.169995438889019113e+01 3.008197465979836055e-05 1.203958971214360869e-04 3.822376575230434648e-07 1.700762026472198488e-04 5.692752567534252158e-04 1.354413620508587712e-03
3.327788064078831913e-14 2.094985820920906076e-15 4.028176343669925360e-13 8.627676887729423216e-11 1.073383807388745937e-10 4.284277418110710072e-11 1.482893975096082467e-08 2.638659064434471050e-05 4.992266076859850799e+00 4.275238646766263528e+00 1.401808831243976219e-05 2.393348190764026384e+01
8.375017415566282945e-09 1.502963042092685778e-10 3.714468035103316374e-07 9.350202603503426285e-07 4.388962475105260115e-06 3.896835314899289474e-06 1.627468572161603731e-06 1.804403904975385511e-02 5.830272414297061445e+00 4.723928271564692416e+00 3.465115733962358046e-06 2.852099305346111890e-02
8.557810955356827163e-10 1.943374103477263234e-10 3.907604312423706088e-05 1.168150016346333014e-05 8.354232672431957769e-08 3.721092198514615923e+00 1.792839146243173712e-02 4.188597751117863286e-05 2.119466798386027508e-04 4.761321981774583101e+00 7.560343877412729462e-04 1.023510787200709871e-02
1.198906401686713070e-04 1.541394940438323158e-05 2.518607588497723260e+00 7.853870362305551689e-01 2.216871946109522790e-03 3.160479465396583837e-02 2.105936834988709940e-04 1.944232177563412977e-04 5.609482206962607695e-04 3.965584622336678256e-04 2.620791064290962989e-04 9.889191143352952906e+00
1.936366157580310151e-12 4.770336211006935240e-13 1.965400167784114897e-07 4.734841775063286747e-08 2.149856607664074885e-09 4.674786117884859862e-04 4.559282340122501808e-08 5.854890496106587072e+00 3.118174314331000334e-05 3.008948409703237833e-02 2.646528838630687996e+00 2.398644943782586481e+01
3.367130300432195396e-05 7.076207669236676127e-06 3.314434610701941274e-04 1.960745488085528874e-03 3.169102836284268902e-06 1.489372972943501153e-05 3.813215366272852069e+00 3.385844087042942565e-03 1.495314650873793075e-02 5.639241354632168598e-04 5.037514246094143111e+00 6.062475317638734928e+00
3.577433120369643007e-14 2.929481623275263201e-14 8.434797585967429192e-12 1.691988526560337426e-11 9.395288195800028463e-09 1.813396811638042484e-05 1.682017010453731309e-01 4.436434892784307138e+00 3.335954681130328271e-04 1.178930425657223136e-04 3.781823725369507283e+00 1.532426656232426332e+01
8.813392124884179574e-10 1.133109140987414465e-10 1.851477000615749815e-05 6.625548774785936917e-06 8.284489435768822574e+00 3.145133200086916436e-02 5.535132779011649412e-05 1.870233463522665029e-04 5.566175108964360784e-04 3.936299723184614715e-04 1.664076452585187653e-03 9.889274951930241642e+00
1.009808492389888515e-08 7.756463498649829061e-10 2.770176276510663655e-07 4.556131867693934354e-07 4.330770361211906951e-06 3.505586120963302189e-05 4.174984909614796994e-07 2.440488507766580703e-10 1.582079641601120292e-11 6.766099561177125743e+00 5.450117247657171760e+00 1.741867279249831313e-02
8.873599496253842243e-08 1.086915218071912315e-08 1.009989574743211088e-05 2.412637595983620922e-06 2.834955288954606531e-05 2.504418169406887182e-04 1.128780172699824978e-05 3.628244778495760325e+00 4.295482799046065198e-03 4.771900964948557977e+00 8.982129211052550591e-03 2.394880984894164300e+01
1.584120685816827679e-11 1.191280429525582138e-10 4.776033977678088202e-07 5.558657315870511439e-04 2.059320570804867538e-07 1.619422050906386720e-06 4.539547697116041845e-07 8.762011783715131266e-09 1.344920010295120427e+00 9.894964869001025676e+00 5.279491067645953164e-04 2.355031056936444500e+01
4.033347389848067765e-12 2.988123450591038932e-11 8.737433086311133465e-09 2.431775963414931704e-08 2.308987253034914224e-11 2.094159527541545826e-04 3.054427842322324540e-07 4.779374846230868279e+00 9.560797694510539575e-04 4.434669879667088921e+00 7.005660827671570745e-05 1.717929613705815939e+01
4.296917002089824679e-12 2.332680766714206036e-11 6.536907799993748627e-10 1.650508300664429360e-10 2.111420906700437146e-11 5.403449601152680280e-07 1.281793334161724868e-12 1.765001807782423287e-09 1.796250358586246776e+01 5.783354472548133223e-06 5.018308066017685327e-06 5.111601295573642290e-03
3.745076999679067993e-17 2.506788327262140254e-16 1.018827165276995164e-14 3.843313440403875700e-14 2.698258421498815630e-17 4.260649022242546553e-09 2.726092460244800422e-10 3.419402002264050946e-11 2.795939542126342441e-13 1.999236570289329862e+01 4.413846859745356259e-09 5.279564018724869356e-03
2.288786779244237211e-08 1.728357663570493994e-07 1.346154722085009028e-05 2.425126729475472198e-05 8.493951752503243910e-09 4.233637828207768017e+00 1.088518652584169295e-05 4.356535140840594859e-05 4.095505004707550967e+00 1.700762026472198488e-04 5.692752567534252158e-04 1.354413620508587712e-03
1.103383049059039102e-04 1.418583674915964452e-05 3.972402812023027689e-03 1.008804859478987627e-03 7.807352532842304349e+00 7.925927989725808616e-04 3.021106987385719823e-09 5.017178891374723558e-04 2.045443628837788699e-02 6.177529547693141236e-05 1.845166555982191164e-09 1.758598628760712046e+01
3.325135478260881762e-18 2.466361200045347078e-17 7.337093970385360473e-16 2.493481092231647903e-15 5.850672173868243037e-12 3.059467794736712700e-14 7.108741155913483621e-14 6.315718011546855573e-17 6.484907906197344474e+00 6.132551428757276022e-05 3.986290385478411746e+00 1.639443092931515622e+01
1.393624735081257438e-07 5.021542837203076784e-08 1.405994379452609311e-06 3.715330604578886498e-05 2.999195940887392061e-06 1.891588214860353062e-07 2.546944167912413562e-04 4.340892374430429967e+00 4.432940612489582932e+00 2.661610108242848838e-04 7.058148880969712636e-05 1.766836175596827374e+01
1.337930931668984742e-08 6.723179393900555116e-08 7.068732446346405916e-07 3.225395662440979798e-05 5.065595377323102986e-05 5.666703506210728214e-02 3.907375576844134279e+00 8.923428787671033716e-05 1.216270878609755678e-04 1.221434077305489502e-02 5.035505114342623045e+00 6.234328400970490236e-03
9.512262297633846858e-09 2.465081610178868158e-09 9.511762808845602689e-08 1.173269699452154701e-07 1.406253491042762817e-10 1.972585623729870494e-03 2.216387469538215083e+00 3.146522724830588439e-05 9.237241418946897991e-04 1.857974293105824418e-04 8.396266436020328072e+00 1.361611577483207647e+01
4.367618175448273427e-06 1.110146536262621936e-06 2.602645068106666901e-04 4.923601231147916452e-04 3.734952412784620090e+00 2.622537278025156571e-01 8.972806941606775027e-03 5.176474318308195433e-02 2.938936265630411396e-02 5.650177728041273578e-08 4.193906208047119000e-01 2.368920473555029460e+01
4.708421634149800503e-05 3.814287347459757204e-06 1.801214112678200304e-03 2.670328932899667372e-04 3.103320430409066244e+00 1.265789585690122506e-03 2.262585629140783453e-07 2.200080892091295220e-07 1.826733092055510439e-03 2.458834619256194831e-05 4.861519012353233471e+00 3.536043325489012012e+00
2.190381129185474245e-07 3.806943922190442687e-09 1.562126930855963964e-06 3.982113576141885463e-05 5.473790814025582866e-06 3.011749674013514822e-07 2.610692200051644807e-04 4.718160485635721102e+00 4.597490481806183915e+00 1.641750511877992230e-03 7.558926431775257846e-05 3.655170207347364197e+00
4.398295490595795003e-09 3.580104353987538929e-08 1.871462147576214289e-06 1.167471875452155065e-06 1.742640123700810512e-07 1.110000802036638667e+01 2.836608841857951485e-05 1.135284734996100327e-04 3.604346893057997733e-07 1.348077332702723541e-04 3.983060762043873822e-04 7.922257960687561607e+00
4.263275165370795606e-11 3.158466471306538337e-10 2.393181861619111807e-08 8.693315866981049598e-09 2.618283182066028665e-11 1.615340270683578248e-03 9.768916223983786687e-07 4.782295179043062561e+00 9.754326915956545866e-04 4.752148565630343491e+00 2.348780784428235765e-04 7.736652451532751051e+00
2.957538738271576158e-12 2.140271852454973492e-12 5.127305764288418502e-09 1.294869857568398585e-08 1.142926253676159990e-11 1.819611608269894581e-03 8.401993488641045227e-01 1.531126231041991283e-02 9.975822100167441257e-04 1.086271048802324124e+01 1.064962628749256896e-05 1.357748824592009740e+01
3.946515926113374200e-13 1.888537854634574145e-13 5.159332442830288882e-11 9.391024873099726670e-08 7.107062856095212986e-05 4.598270902797929802e-06 1.004835577818581838e-05 9.924308497921766466e-06 4.693859887385093370e-09 8.385419337408612855e-09 2.081791637512607096e+01 5.607944221553658792e+00
4.729344026126063293e-07 1.146792698428988843e-08 2.203547665185147424e-05 7.679522899739718182e-06 7.642837237611938517e-07 3.704753092327411679e+00 1.827590565847456161e-03 7.947731312735630341e-03 1.261056971696932589e-04 4.168854596604395724e+00 3.197764653725413951e-06 1.130850776551906023e+01
1.601768014299540023e-05 9.883405049286213806e-07 1.929681311536291758e-04 2.061382162150087252e-02 4.368990897289100312e-06 5.844061351286834044e-03 2.455066850003592815e+00 1.375233969720826869e-03 2.134396170659750777e-02 5.053436254411092676e+00 6.878028750555378878e-02 7.122649705604352732e+00
3.491254552289187031e-16 2.398425518756875735e-15 6.780683082332401025e-14 9.063998293400453845e-11 5.171837822015905169e-08 1.618836590720790930e-05 1.742796439117154518e-07 9.810183444125284288e-11 1.413682510575597389e-09 7.253127623720626360e+00 4.008397284177403819e+00 1.527324231008128308e+01
3.207086649263101295e-09 1.645335800804717471e-10 1.160435548766688700e-07 2.735597729413134804e-04 5.686671369327345116e-06 5.625086194325830537e-07 1.238004056039157774e+01 7.057176444184684767e-04 1.320303452366500046e-03 1.326924023378244638e-02 1.050991700721756499e-05 6.077215367353503872e+00
