1.694939460843652101e+00 1.997975546543100364e-06 7.504571607339403963e-09 7.982455870170954704e+00
1.998655349864792350e-12 3.566569593827759732e+00 1.649234250333815860e-06 6.336459709308010169e+00
6.186494613116327250e-05 1.431287021562454567e-03 5.459181437058520103e+00 2.635785238153385279e+00
1.692662006718745005e+00 1.064760521015788988e-03 2.543352615998450625e-03 6.139927635967565855e+00
1.771761972985147170e-05 4.559270484637329815e-07 5.752761212759500253e+00 1.195109137681991562e+00
3.592264382671054301e-01 1.159972236776508625e+00 9.577934973668764118e-02 9.708708368570544422e-01
1.478655319643346671e-16 1.303067986284443894e-15 5.577039181087162234e+00 3.571924630630504360e+00
8.610847603216641166e-02 1.050818293352866251e+00 7.189429764681068979e-01 5.348248360253414546e+00
5.749125281289850786e-01 2.540839332524703117e-04 1.639000799310804224e+00 9.798231396596355225e-01
1.370802942052743237e-02 1.664104026860468155e-01 3.200205656155175493e+00 6.860769864369039794e+00
3.530798568315036967e-02 9.085794787996297889e-04 4.364998913988706875e+00 4.178428807010186041e+00
1.436743999724542920e-01 5.976375654372325652e-01 1.212645058611676596e+00 1.672789541861354756e+00
7.554678635929894526e-01 7.891161897391666402e-01 4.444145949098802194e-03 2.511414235368825132e-03
7.730173909415468669e-01 6.194884253362415993e-01 7.400518004218429344e-05 6.353473574195618312e+00
1.655263809942825876e-02 8.173326293633196293e-01 1.559849354067469385e+00 5.397254483892735877e+00
1.477761652000164974e-02 2.954267788172165510e+00 6.670958770598450771e-02 5.487386289289908348e-03
7.764540400989307090e-01 5.012117596413382392e-01 8.146358798399434917e-04 7.993318896013271058e+00
3.152006286905827959e-01 1.129745292377937053e-05 2.612749026491691495e+00 1.065720495164348414e+00
7.044328639657362334e-01 3.442574315495933734e-01 2.613427436151392891e-02 4.568175472796347947e+00
2.011439825041537455e-02 1.061075249304021086e-03 4.381453653570036799e+00 7.109064597342304559e+00
4.414238196314968499e-01 2.140620471895724082e-03 1.803252732715987516e+00 4.766945645609814264e+00
8.403089673493048528e-03 2.421421380387259514e+00 2.045254372605667115e-01 3.500414441980600699e+00
8.465523746880458944e-01 3.448254829677381839e-01 1.384520230114375653e-06 5.516256335604557748e+00
1.032387654904300462e-05 3.512193777661431593e+00 2.119940094925149184e-03 5.366655989649364855e+00
1.890121976932493675e-01 7.862276765310427518e-01 2.277660867591622673e-01 1.834075393629182038e+00
3.186521745503634679e-06 8.990459957992910370e-10 5.400253229671510447e+00 5.701510173448699703e+00
1.024302467110896009e+00 1.203692999271176178e-02 5.773898496870386587e-01 1.077596576273620599e-02
1.877065626564331790e-05 6.719391554361742180e-02 4.559829148880056415e+00 2.774759452701334617e+00
1.673553882836927187e+00 2.626035368147079663e-02 1.385073198541718342e-03 8.721894665126974644e-01
2.675730491410820535e-04 3.603034157403719906e+00 1.943171089598692811e-05 4.411041222131844464e+00
1.894969408431187996e-02 2.634211809612289290e+00 6.307529094257785518e-02 4.455384434523097070e+00
8.668619189457238980e-04 7.252520986753168142e-01 1.979878842349414025e-02 5.885450517251404889e+00
3.418470442520297331e-02 2.469088951762755890e+00 1.384520230114375653e-06 5.516256335604557748e+00
1.410938476217238802e-04 9.874523019473822050e-01 1.710261494020670403e+00 4.514573199427131200e+00
4.885100112652458909e-07 1.444265886312436686e+00 1.210620121547644645e+00 2.377300238551491418e+00
8.576967129492948372e-01 4.613111995451859015e-01 1.748337819280184127e-02 3.349960983882309229e+00
1.415775194573405597e-06 3.649376602210329334e+00 9.032067403355343443e-04 3.516242087896581658e+00
3.649199701851899800e-06 3.237530692719637897e-07 5.252987167189766993e+00 7.163845216980876174e+00
3.475402450464146753e-01 1.371181115075161383e+00 1.376391028343233822e-03 6.949454915232638363e+00
2.030108369757388856e-03 1.137605601145112333e+00 1.659794884963625705e+00 7.998333532075463381e-04
3.573920233515070713e-05 5.327035758692690859e-01 1.098662403334346362e-05 7.228002935256638395e+00
2.924451834401049777e-02 4.412554745249785970e-01 2.078344874715410739e+00 6.889960161285702434e+00
1.749226705402015636e+00 2.602266821067845872e-03 1.071726684546556218e-03 3.753748770710671145e+00
1.474449800624067289e-02 1.778124559665302667e-02 4.243013920867378275e+00 6.170762346158458200e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.999999901116439105e+00 7.872211860160405195e-08
5.120037057557340864e-03 1.259646207882453739e+00 1.178112876876961090e+00 3.632776223308654018e+00
5.639436469125158266e-03 1.554624143534417913e+00 7.501772774571031643e-01 6.205238166296457081e+00
2.995007492455175613e-01 9.671129878259185908e-01 3.814858268882748149e-02 4.072387605309516267e+00
2.242008805788189095e-05 8.450074649819612205e-01 2.017366462017956774e+00 3.649623484375905669e+00
1.171286273726777627e-01 6.479384931682678902e-05 3.200489406092879463e+00 7.994531972541388143e+00
1.967936756392567155e+00 3.575333520288393135e-05 2.862324853654214991e-04 1.397392392033314223e-02
5.367079615929909800e-05 1.220949041537861657e+00 1.097565344377970042e+00 7.838105103260017081e+00
6.011164630886473015e-01 5.129453156462335239e-03 1.086831452572710077e+00 7.880155489888133857e+00
1.760983227839542286e-05 6.637101377080961706e-01 2.439439563023825475e+00 2.505606923550717013e+00
1.322704350463676376e-03 8.287001279526140518e-01 2.090264156527574801e+00 9.298944952735919145e-01
1.865845454005656545e-01 4.793166684805435737e-04 3.403468485210155769e+00 5.487638815163897732e-03
1.687774352962036373e+00 5.031517270221550105e-03 1.035322965150870011e-03 5.175709959146443495e+00
8.108048825839003163e-04 6.783524917386362096e-01 1.394196028396607265e-02 5.049422165654051220e+00
9.094974646198064061e-01 4.469083148690543295e-02 5.105086300842012204e-01 1.247328962216664117e+00
5.619845706111880057e-01 1.115307868125561298e-02 7.621744934559344653e-01 2.774859687446299183e+00
3.227507756036393765e-04 2.682763848409517896e-08 4.973307342926436725e+00 7.997297212874372008e+00
4.563393225985970525e-01 5.664315587124606373e-03 1.805660114113901704e+00 2.195934541447419619e+00
9.114526194831600314e-01 1.272031237330053903e-03 6.326897345318862609e-01 6.205238166296457081e+00
3.586285021414025633e-07 3.787669561433300025e+00 7.158590255196503951e-03 3.039885651458451576e-02
2.329405102252481217e-04 6.263829728441382416e-01 2.343377489849585604e+00 5.105150397330888268e+00
8.633509632325099725e-07 3.747904399892757255e+00 2.379628110657604125e-03 1.068408655713212418e+00
2.121700441904351420e-01 1.647760435219646435e+00 3.115250032776738578e-02 5.036421020437706453e+00
3.685613310492636546e-02 2.750336771114246570e+00 2.759381285838860554e-02 1.446835541706777306e+00
2.575207346967412305e-04 5.938328001158946906e-02 4.064735819352375046e+00 7.996176614408018857e+00
1.022664560349083145e-02 1.856643598160685249e+00 9.074817611036627152e-02 1.725659126680278987e+00
5.034981980253465661e-01 1.420571001800276158e-04 1.634405954019448659e+00 5.692397321209685224e+00
1.473230827510626541e-02 7.150652620936255068e-03 4.954900055563650874e+00 6.354423868390313146e-02
5.394459687483974530e-01 7.781798263455570221e-04 1.833176705392985273e+00 3.049114589611434667e-03
1.549356439769841647e-05 5.016305133623583399e-05 5.455919420396911690e+00 4.537277237220141757e+00
9.880135924688804591e-07 1.219028722960001148e-03 4.175020037567632514e+00 1.945188277843359792e+00
4.278650211836124108e-04 2.710168184132571767e+00 7.366231550005344908e-02 7.974481847725300554e+00
1.464130726370201953e-02 1.298288895834120438e-01 3.484842481950553239e+00 5.107693913448324352e+00
2.860080413583526160e-01 8.382191830286336636e-05 2.432687990677569800e+00 6.205238166296457081e+00
1.127939849109050735e-01 1.091856993627745132e+00 7.866397650344545411e-01 1.237614238175588355e-03
1.378755526406299503e-01 6.283382521546961863e-01 1.230546171098562347e+00 8.615285161898595945e-01
6.846775880852731290e-03 2.523003681344336280e-01 3.340987158199955065e+00 1.643425843511507445e+00
2.420544508809029799e-02 1.825913466870664470e+00 5.167877769553668177e-01 6.440050935427370504e-01
1.081082098276046509e-03 1.397795158213019917e+00 1.225192149662969854e+00 1.265307687091996591e+00
1.879471526385672275e+00 1.331483657253839244e-06 6.985622906806698666e-04 1.671672425096145886e+00
4.449103848275372253e-02 6.981253595686503144e-04 4.498194587735066641e+00 8.721894665126974644e-01
