1.749767449530789532e-05 3.553941960803733924e+00 4.747908358200570333e+00
2.302665391154964103e-01 5.023318212233198743e-01 2.407986612157382744e+00
1.697001319236552883e-02 2.530999628325617756e+00 2.407807631273051641e+00
1.815238380304029231e-01 1.216568929434547475e-01 3.584972144626359825e+00
7.248090008206143908e-01 4.826606966029171886e-02 3.643227527862402670e+00
1.989841536771646269e-01 1.437030338216379599e+00 1.696864233849377124e+00
5.564699981897446301e-01 9.829616611766710532e-01 4.683741394760572163e+00
3.077224361389506793e-02 3.106073020220656122e+00 1.713033708696427349e+00
1.814898391456283511e+00 1.282172942074381384e-04 3.527594084352073001e+00
4.136096545754486261e-14 3.688578002450736637e+00 3.114308399825395313e+00
1.136098975734931363e-02 1.178602383298601897e+00 3.999279364568011363e+00
9.440156016011705745e-03 1.607646375111764447e+00 3.653124967458130534e+00
2.303075907191578023e-02 3.153827328367737159e+00 2.373360852733370940e+00
2.241427699784623306e-03 2.476808853112486108e+00 1.893582784273163178e+00
7.439764472026868525e-01 6.716743244114651949e-03 2.420770923999232771e+00
1.913063051722574182e+00 9.550946572517882994e-10 1.200299307187125963e+00
1.924911255021518469e-02 3.047739089621844588e+00 4.737016612546289807e+00
3.199279203675300471e-05 3.734575951002445215e+00 2.120628331612702144e+00
8.650831790184873027e-01 3.536011458383738759e-01 4.935431587086390515e+00
1.820877840480592091e+00 6.124221631118699841e-04 2.809873865005215965e+00
1.217859732203931677e-01 1.817316156139751504e+00 2.660952779859525386e+00
2.681883125730671891e-01 1.822781650004293486e+00 2.106277320656045227e+00
1.732956155845398125e-03 3.498484755678393121e+00 3.567617051901568193e+00
6.403686896578685006e-02 2.737058041575338940e+00 2.909161403269742152e+00
6.229397290776216706e-02 2.662563336442345552e+00 4.346720631648086197e+00
6.527216784901496843e-03 9.735044439457840593e-01 5.975578433911241660e+00
3.087721942046492973e-01 2.980472571283384053e-01 3.066794751863240798e+00
1.341848314366622108e-01 1.284502149422736827e-01 4.212663602719704414e+00
4.549057974907831370e-01 6.157459396399039830e-02 5.360954456172281724e+00
4.665411491144462186e-01 1.230449333432385384e+00 3.257748262700564279e+00
5.586103120381621240e-02 1.300992368176536462e-01 5.969706993974577713e+00
6.748764125120428059e-02 5.160751498043523178e-01 5.272674833571983299e+00
4.758073820012197891e-02 2.978178469261508088e+00 1.200299307187125963e+00
2.161330763769498536e-02 3.343718869309005193e+00 2.801649811842839011e-01
1.156003997291183694e-01 6.208113608502737746e-01 4.514652960151391170e+00
1.973401343446148232e-02 3.148366667239386629e+00 3.147214921058989479e+00
4.810243866585151018e-01 2.401509042222568107e-10 4.685721167617166394e+00
1.573103799457987950e+00 1.242666409696939651e-02 5.858252102011435980e+00
1.250252159883505527e-02 2.049412443346646739e+00 4.662155845417220945e+00
3.287938218574161797e-01 1.259069421714798409e+00 5.074780997467217780e+00
1.305458014162649005e-01 1.813517089812513472e+00 3.217893575063974332e+00
1.202269399404746197e+00 3.977666486654247123e-14 4.546909376216291321e+00
1.726504838311883339e-01 2.074892363559205588e+00 4.138182356004462825e+00
1.940464517821669732e+00 4.869552762821537989e-07 6.025900597080660059e-01
1.541008726495981973e+00 5.815264200086869839e-02 2.373730426888660983e+00
6.290150035043141907e-02 2.688998402374207508e+00 3.859012358006904453e+00
2.520236516763405682e-02 1.194014362598982526e+00 2.580090899424086093e+00
5.943270599172832958e-01 1.094447989623768880e+00 4.883669148348879219e-01
6.225745531219850637e-01 8.939610042182635219e-01 3.945822860961162526e+00
7.147961117426593347e-01 9.316659595021553608e-01 7.970640825182506717e-03
7.687343958229504726e-02 2.901614288150940801e+00 5.788200612677485424e-05
6.620397716546674305e-01 1.549565141682027712e-02 2.900437698267330777e+00
4.444215474863262849e-01 1.470708784459305862e+00 4.310169382872786059e-02
6.560672455749947396e-01 6.273150794918771478e-01 5.257726357630158276e+00
8.508061419355926469e-02 2.746261473513642581e+00 5.998550096486161554e-01
