6.017640981388609501e-06 3.631014518141450598e+00 3.360186000283878096e-04 1.062027332367589385e-05 5.223431303973132600e+00
9.685664785935157312e-03 1.215825324492423087e+00 3.443625509733759396e-04 1.528599966697916868e+00 3.789139231426028598e+00
7.979911718512040508e-01 7.654871276856671590e-05 9.989634211691855725e-01 2.487527715811467389e-05 3.629656808596154249e+00
1.749007703664611668e+00 7.316056608837803992e-04 5.819696835816673493e-08 4.824956255500314193e-04 7.002671034368283642e+00
2.608478960031438483e-06 7.609300190515248807e-02 7.983765692624559920e-07 5.700640388984109741e+00 7.468467075194540783e+00
1.181599315803525448e-03 1.596804571701714526e+00 9.878381165989219559e-01 6.243483566337171796e-05 1.543276607553181190e+00
8.861145410015852392e-04 8.008043727744902363e-01 1.701855938818852776e+00 5.976152774682540539e-03 8.656277436384442581e+00
5.799938920285131229e-04 1.038008719170744082e-05 2.632860104507462662e+00 9.848164928775008375e-01 5.944542887737050307e+00
4.964131172355169424e-07 1.630044523262311174e-04 1.665701001107331880e+00 2.044524011112942130e+00 5.561152818985183544e+00
1.071675971989556029e-07 1.938172976152150969e-04 3.456202394418182225e-08 7.106539434990013504e+00 7.459010241734555180e+00
4.814923571774136534e-04 7.273023825954400001e-02 1.236399623122840170e-04 5.807924798567202451e+00 4.569611301469772791e+00
8.272871410048789897e-01 7.918854210353358123e-04 3.316826775260810559e-03 9.779012850278735458e-01 7.066458684630021025e+00
2.651339380939274462e-06 7.734330069604490598e-02 8.114948486604736555e-07 5.794308710737843704e+00 6.123018117444520847e+00
1.719805171946043739e-06 7.143525031696272636e-10 2.038653484743827793e+00 1.809557315410487366e+00 1.790276919616694551e+00
6.539044501118583194e-03 8.922394394917818605e-01 6.559557645718047702e-05 1.826744655551777008e+00 9.999308831649241114e+00
3.414314308921045371e-01 2.120944976023726223e-05 3.237232668206656561e-01 1.829512079478915476e+00 1.637620103838499652e-02
7.304846295296503543e-05 7.146475955625547494e-02 2.138388074455163324e+00 8.681276221694372852e-01 4.689008993459555796e+00
1.396325542865808726e-02 5.852484498923085088e-01 2.069547074253352825e+00 2.153675258209122347e-03 3.841889829118331434e+00
1.839594076024474001e+00 2.625086963344345700e-03 5.252848180594385881e-07 1.957989285971708620e-05 1.904242168254122181e+00
3.220358788891445889e-01 6.676672177627709370e-01 1.715186454925655274e-02 1.176981122590041867e-01 5.948174421373151333e+00
1.049347273229754629e+00 4.882994670404525173e-04 5.769509700011821000e-03 2.708471392575124148e-01 8.355931516887398658e+00
3.511659503518802021e-05 1.638241919936136215e+00 5.546944716723513358e-02 9.267553054172247284e-01 1.069772484727684603e+00
1.307635907778064035e-06 1.472149329838095709e-04 5.643610793970390560e+00 2.037016683105537210e-05 2.375497695434991563e+00
4.713673287763422981e-01 2.188201379770893847e-04 1.904268478632386685e+00 6.999444159360687688e-05 2.269387226956931514e+00
