2.262929418174009202e-08 2.070059655275539082e-10 4.641283141863366955e-05 8.138267124681982864e-03 1.064619052265755247e-04 3.700723776425300926e+00 3.137668817566496848e+00 3.828655790358633126e+00
3.425643971094568684e-09 6.898840143165420455e-08 4.805996412311365484e-03 2.518864282690615575e+00 2.439656735807806953e+00 3.692298417990168844e-04 6.560628875909871092e-06 4.079328384294278464e-02
4.300646590727336387e-04 4.509659111064240333e-01 1.518131579168880210e-02 2.559780580043247806e-04 3.196555806668758930e-03 1.253907969383946447e-03 5.638004790950922107e+00 6.321302955161566928e+00
5.384391811286073784e-04 3.168132989290954438e+00 4.975043366027113469e-05 5.323117674311242706e-05 1.585944637354056596e-05 7.344728133794461641e-03 8.408090416850448163e-07 1.583285173267068657e+01
8.700753722009396278e-08 1.531364289125339162e-11 3.345366900237088826e-09 8.650628826869853182e-05 2.888189276660946270e+00 2.768715563987380612e+00 8.013552186915964218e-04 1.178061559118866519e+01
1.122766582711036550e-08 1.237152636307564774e-05 3.302803127571753150e-02 2.152788604367784409e+00 1.058302969658920546e-03 6.984323934034594641e-04 2.930558758047956402e+00 6.389563369503759915e+00
9.022911092195004393e-06 1.351510886750871070e-05 8.962409459812857582e-02 2.389442875470123591e-05 3.104438899180219646e+00 1.879572063870119436e+00 1.682968599885468000e-02 5.745500790005309000e-02
1.860838960393033576e-06 7.432501530716471416e-04 2.219432917898863517e-02 2.194966357997864659e+00 9.773452156006368595e-04 1.960697467945188954e+00 1.792309817587200592e-03 1.587854058031723170e+01
6.384889811291495935e-04 1.729570459629914493e-07 2.128670434081649354e+00 3.122075652058873239e-03 3.803208971580896987e-04 2.362684610080527214e+00 1.837490918831783445e-03 3.372681293864587815e-03
1.294655665743138187e-07 7.577062292571332892e-06 6.844128795061802523e-03 2.114298317605341815e+00 5.535404966949975393e-06 2.579820864022323336e-03 2.625373560453159616e+00 1.562152383308633041e+01
1.898704686382329202e-03 3.864573389356382665e-05 3.725254217299851615e-03 1.976740255232429577e+00 2.218187064520809049e+00 2.799606510364877586e-03 1.491234139517439546e-05 1.314651632834376471e+01
1.822726490580754396e-03 3.345441278300329636e-05 7.029066730899824678e-07 3.125641472890534706e-11 5.390135924911109377e+00 3.067741547338843217e-03 1.019546122047200631e+00 3.078052323384053324e+00
1.558384269792171140e-04 1.976275664539730789e-02 7.051048237336854927e-07 5.856682618627790937e+00 3.117507158467634765e-02 5.226108273739399617e-05 1.695679171564156618e-06 1.024801913548465393e+01
1.859086571960868969e-08 1.174027923045485214e-07 3.257958132241018626e-05 8.700365320001216753e-08 2.481707341302379799e+00 1.282280062224199109e-03 3.969656017703025341e+00 8.164263115222107459e+00
3.625657999929711623e-10 8.261806686860127168e-08 1.542367947443094655e-09 5.501793937865931693e-05 1.695130399534541032e+00 3.931656375368701273e+00 1.500437452699664607e-05 1.589121365667530306e+01
2.120971942133566723e-04 2.088223479540545419e-06 1.265625753628571784e-02 2.785305673279366179e+00 1.164397398486082631e-03 2.335951508690374823e+00 5.621277124910744751e-07 1.903193583060414085e-02
1.151609884112952497e-04 6.739876910557553516e-03 2.920280306941430178e-05 2.427590207105537967e+00 1.220179381328352630e-03 1.576820177694392231e-03 2.481867176593238522e+00 1.189764249830011522e+01
5.420525846524682647e-08 3.543195395629335039e-06 3.583469233357585266e-10 7.953053028234173816e+00 7.662171601121115432e-07 6.600560776409827380e-05 2.790603886345613929e-07 4.945547754362067394e-03
1.625967183475761791e-04 6.653681574044567951e-05 1.880552927261871066e+00 3.620885824212769849e-05 1.941271616045733506e+00 3.679618300816368814e-02 2.689995665673323468e-03 1.684132692837922107e+00
1.842540791454177681e-07 2.312181417648080981e-05 4.985020191323966898e+00 7.795157665596137112e-05 6.372841408600283211e-07 4.583422204060298363e-04 1.415507477720904161e-03 1.560964238575198415e+01
2.507634516676195387e-08 4.395854402168250156e-05 7.298750851111508210e-04 4.116349669228409169e+00 3.076643478107816687e-01 1.182499921884482344e-02 1.787188524346075775e-03 1.265149957770185019e+01
2.588547705876855918e-11 1.578937812516156461e-13 3.645001738066477257e-06 4.555024614028892476e-04 8.308055508522526993e-04 6.971878163184385357e+00 8.245672449456812325e-01 8.200332116736328558e+00
1.692400387227687819e+00 2.022266290563317148e-05 2.742569284201716996e-04 1.082256755674786960e-04 7.247449403830989311e-05 2.278868652009119214e-07 3.165032204068785124e-07 1.521142663584933175e+01
6.649345901556824465e-11 9.443491683344943745e-14 3.531472663336240874e-07 5.990025638812595925e-05 3.245983361287334774e-06 1.008374826981501471e+01 3.621653304333782864e-07 1.599749874637278779e+01
2.603421087046168699e-12 8.638395857747133858e-14 1.279380665931780118e-07 2.532244512152063698e-01 5.428495313268523859e+00 3.151483382952373069e-01 1.120495120431956506e-03 1.545436636685693088e-02
6.688274733356128049e-10 9.109604087770782864e-09 6.367244204720328565e-03 7.383701430020721546e-01 1.272938021792916971e-02 2.829066066907611532e+00 8.321145492994164172e-01 6.869782070363596560e+00
4.787116937505258681e-08 9.153097379138284672e-10 7.477110734526312089e-04 4.089881084400981163e-06 1.720878399856310415e-01 3.383293797197404196e+00 2.103097871207800562e+00 1.077288570631457887e+01
1.269979282868479879e-05 7.595890996039396034e-03 1.465329290372276327e+00 1.362550526236901843e-04 3.119505970019807728e-02 7.409166765190056841e-05 2.796439304240037949e+00 1.297739485747048604e+01
8.075548236767987912e-06 1.147285361305085897e-04 2.016119240169887347e-02 2.125624984059008238e+00 9.883539755785885478e-03 2.089991246564144145e+00 8.290672363172844894e-03 1.255678514978241367e+01
1.027556325493795587e-02 3.431442904265849858e+00 1.154713900070507222e-04 6.625174599328794876e-05 3.272873736667899353e-03 2.254930719877127785e-04 9.336829124862882940e-08 1.588184830376881962e-02
1.691362970602670854e-10 2.436028917285738437e-07 8.282399393487606398e-03 1.494664844887453214e-07 2.645374375805231876e-09 3.125202082108548218e+00 3.582169941114362377e+00 7.192096143587436430e+00
2.092196400998203125e-11 1.082282322967504683e-08 1.890205389535397441e-07 4.047310149462027273e-01 4.708841721351403109e+00 1.164887546092386802e-02 1.787188524346075775e-03 1.265149957770185019e+01
1.258578116399230258e-08 1.508789475204326371e-07 2.952207766439567967e-05 3.296811723555617081e-07 9.914003283308414183e+00 3.234360417568537101e-05 1.866963252213743960e-10 3.863678674351689324e-02
2.171426327129964050e-06 1.270842354437849567e-04 3.534493179457044292e-06 7.610467901158532536e-07 2.759404207249761972e-06 5.890297100799389275e-06 1.143799141787947349e+01 1.562152383308633041e+01
1.770863207534142170e+00 1.191937082556923303e-04 5.914835249263075689e-05 3.046969031751455264e-03 5.306206687415129970e-04 3.443346945615275145e-05 9.214014540437417995e-07 6.121430065392148734e+00
7.243467040464003860e-06 2.418898406015781814e-03 5.696978370113780166e+00 6.783316950174960369e-05 1.642066012716661297e-04 7.529326175190517018e-05 3.650590920918924898e-07 4.946722265360747883e-03
4.310842096859738025e-07 5.313052478219302367e-05 5.211405506621793471e+00 8.341128938946281031e-05 1.193603905239369470e-03 6.879414668585338388e-05 1.599381569351373156e-05 1.201449915739403984e+01
1.119092652405030117e-04 9.774395391336517917e-09 1.480623899827536102e-02 1.048249003027753895e-04 8.524077838183680811e+00 4.344044657440746920e-05 9.196154069451475628e-07 6.401744747886855436e+00
1.954513161829627136e-06 7.157673524085038913e-06 5.815555979804723497e-02 6.231517708554544122e+00 3.235572474248679317e-03 5.392554212697607623e-07 2.609964098572886172e-03 3.073762781699901581e+00
2.466578104961138879e-06 1.612310028935979743e-04 7.385100821662207859e-09 3.638143519055390573e+00 5.150689330109453199e-09 2.506053987013622071e-06 2.194569920633536064e+00 4.945547754362067394e-03
9.820894312470432569e-13 1.822643487684565295e-10 2.372996206145400141e-12 1.342712832111066007e-04 2.341377587903585855e-01 7.076469044544437814e+00 2.254306036194663604e-02 1.589785182758096482e+01
1.953989996421675590e+00 9.564559758002944928e-06 3.162542960840165418e-04 1.632782153405850896e-04 3.165068580857663232e-05 1.227468374434058378e-07 3.582650410403828802e-07 1.696106079949544210e-02
7.122214269439354675e-07 1.150602828174977983e-08 4.383534731719077385e-03 5.916129325563854735e+00 5.822864853198112499e-03 1.157981958214136797e-02 3.621653304333782864e-07 1.599749874637278779e+01
3.153343172841856633e-08 2.905598990560052482e-10 9.654066493004475344e-04 3.010223413635054079e+00 1.631216564400799320e-04 2.159224476275430238e+00 6.643368675025266993e-04 3.307877172702941238e+00
7.658058137214494918e-08 1.041087339991451044e-05 2.229098775645886654e+00 2.583445464255340235e-05 4.715784483645313107e-05 4.141001272023754599e-04 2.996769715289123504e+00 1.559969318158493934e-03
2.017630411752787671e-06 8.654782976396147064e-04 1.948664561504399373e+00 4.589847986998208215e-05 2.027821923513019708e+00 6.203124025731685193e-04 2.587004612761736703e-03 5.273896039152864645e+00
8.772977497834221109e-08 1.322605262525384595e-03 1.753478340618893448e-05 1.220719779587751130e+00 9.102673619851855968e-03 2.326257965536772110e-01 3.866746771848106334e+00 2.948809651001306875e+00
8.396361908591252338e-03 5.121533311882388350e-05 2.222900710387798809e-04 3.839688751549518386e+00 3.102177500314793300e-03 5.810488725594737010e-03 8.245672449456812325e-01 8.200332116736328558e+00
1.233939311595920063e-07 7.477748331312030508e-06 1.634603438166213727e-09 1.521737252254585232e-07 3.024074688709052271e-08 1.146548340607631467e+01 1.384439243677176565e-07 3.024313717529265588e+00
2.078209575607094586e-02 1.358448019238740478e+00 6.222299311557389625e-05 5.273938605758879405e-03 5.150689330109453199e-09 2.506053987013622071e-06 2.194569920633536064e+00 4.945547754362067394e-03
1.008592242593991955e-04 6.589782804983602747e-08 2.248053731503097730e+00 1.511983399001636365e-03 8.738742058830952994e-03 1.658535254163267787e-06 2.161571624617656617e+00 6.233569756056413169e+00
5.726041728237789666e-08 2.456335509542691096e-06 1.008033313743748839e-05 1.234690406132146867e+00 1.871464112452279283e+00 2.377377241175316659e-03 8.257446658800458028e-01 7.992357794444632901e+00
3.894150796959938457e-09 2.112307408580834448e-11 3.697181525052002371e-01 1.298737774179241879e-06 1.532199076612042379e-04 1.660467416914938009e-04 7.892291899805067068e+00 1.193720125610314042e+01
4.415680405010884158e-04 1.806957215759117915e-04 1.598829999561146353e+00 3.154259397676030475e-05 1.691098403989381493e+00 9.893803930586184125e-03 7.761798486079925230e-02 1.199153780036278505e+01
1.631740587344958360e-02 2.999001642112810728e+00 6.515091281822964686e-04 9.491227437366453739e-05 1.674721301430416733e-06 9.445963004979501115e-04 6.695743804688957489e-03 7.192096143587436430e+00
2.348048940569111675e-07 2.805707359169374893e-12 5.866405456963344651e-03 1.249069670791560304e-07 8.388100255626658977e-08 3.047491161955115491e+00 3.323384018082912394e+00 1.429595658472858588e+01
2.051381803925153322e-09 3.574160321853575692e-08 3.511170349961957506e-03 3.480978351619230284e-04 4.760961671258618439e-08 3.120406992068893715e-01 9.893528252339301332e+00 3.013923503574018170e+00
1.434027071700742014e-05 2.597565958521066368e-03 4.939336092156203506e+00 7.319289423905801610e-03 9.833520121382824039e-04 1.029226565015277839e-04 9.730183172987813198e-03 3.595327659387574926e+00
4.832465360312829619e-07 1.308061160228237667e-10 1.783723659800541159e-04 3.846670039951061619e-07 8.635794912791217470e+00 2.114602207999023969e-03 7.624630816660139115e-04 1.178061559118866519e+01
2.246385202772544984e-02 7.988784695201022043e-04 8.966990133653597779e-05 4.234467222133113558e-04 2.201081161857390889e+00 3.522046633748403960e-02 1.959576674416931397e+00 1.542595092931135348e+01
1.234870527132548743e-06 2.321493311233449868e-04 9.349058001064201832e-11 1.395308267711901048e-08 1.678607523335267439e-05 1.165823441434008778e+01 1.270892224414717090e-03 2.895108904569809738e-02
1.783263474014080464e-08 2.034820865046383872e-05 3.529451176867985095e-08 1.413872739534414308e-02 1.624983094436263098e+00 4.914860752244127440e+00 3.466270823889799294e-04 2.063052856318137174e-03
1.549561581809133504e-02 1.151223723255768938e+00 5.194662385642101108e-05 2.062271607326298176e-02 4.582937322996045645e-09 1.349740317355100564e-06 2.161654655173746331e+00 8.353599555974195567e+00
1.154460047831288234e-06 1.012765613397295110e-10 4.172470468623663484e-04 3.863424773585784439e-08 2.684092217908688784e-07 1.176982115376109486e-08 1.319742353346442698e+01 3.371148763480910304e+00
3.728325416879455915e-07 1.365359755397625538e-06 4.031503311644154034e-04 5.305359622097038930e-02 8.218193632634042345e+00 4.634402355683676092e-07 2.431522899827093243e-03 2.672709908382781663e+00
6.985720425666674139e-12 3.815826868751685153e-09 2.714017401786948105e-04 3.844151823913311175e-07 1.057770556788797639e-07 4.416387774785920928e-02 1.167296441493457237e+01 8.160065071631109390e+00
5.549671011118886156e-13 3.525930426881917829e-12 9.311579531840106897e-11 4.930642371039451138e-09 3.078949004972647715e-04 1.587556020765416106e-07 1.248782616998625450e+01 1.171010924641493745e+01
2.465633611681258331e-04 2.537509069361601390e-03 7.691995741629943603e-07 7.057183326329072293e-05 7.927220787625422815e+00 1.994107979593540055e-06 2.219794758419419027e-05 1.599641572690871705e+01
1.109051333326065420e-10 1.668528397065752277e-08 4.270034355533790758e-13 3.002112199741625537e-06 8.112967459270161808e-09 2.391115805943121801e-10 1.395570120565136030e+01 3.001526470278115255e-02
1.715736410009953666e-10 3.597378316569810256e-07 1.103298826678851844e-03 1.264125985450094136e+00 3.003642913692262852e-04 4.462630798514476638e+00 1.270165562760422836e-05 1.206411746917979677e+01
2.858306818266240403e-08 8.468566195981337634e-06 1.678993572013890429e-08 2.404097980722101231e-08 2.796943454193617118e+00 3.125959616277599995e+00 3.197775349242457412e-07 7.985460946426055528e+00
1.888217623881314061e-08 2.726839237001632884e-06 4.008029377949802506e-05 6.068778263953860782e-10 1.295149881191587794e-03 1.898796301072759540e+00 5.461935177572980749e+00 9.183154085035805991e+00
1.140970359070415810e-03 1.176030345909752015e-02 1.720514595142817793e+00 4.676914840051784109e-03 5.593087145339153314e-04 1.244530029976572330e-06 1.950536416291998254e+00 1.594574789414419236e+01
2.079410753385692225e-03 3.183804224199688448e+00 4.828800240298129006e-04 1.789713639509842027e-05 1.101433498455098997e-03 7.879748990466161132e-03 9.145269813160418726e-06 1.156992061230610602e+01
6.316273422452255972e-04 4.464757236730448177e-07 9.204045861773668421e-09 2.275656717438478138e-01 9.080355527068147397e-04 2.514942616170732213e-04 9.471210857754222445e+00 6.026850670997406567e+00
7.011467671692656381e-07 1.606713434492148612e-10 1.930556860688588741e-02 1.437012558205344832e-05 2.465150403734659157e-01 1.721299359290691681e-04 8.104406834417684280e+00 1.599369105883407016e+01
